MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1595.97998	1595.97998	1571.97998	2066.24	999.6190186
1596.01001	1596.01001	1572.01001	2066.27002	1999.2380371
1596.030029	1596.030029	1572.030029	2066.3100586	999.6190186
1596.0600586	1596.0600586	1572.0600586	2066.3500977	1508.4072266
1596.0899658	1596.0899658	1572.0899658	2066.3898926	1502.275391
1596.1099854	1596.1099854	1572.1099854	2066.4299316	999.6190186
1596.209961	1596.209961	1572.209961	2066.5800781	1331.2
1596.26001	1596.26001	1572.26001	2066.6298828	2008.803833
1596.290039	1596.290039	1572.290039	2066.6699219	1499.4285889
1596.3399658	1596.3399658	1572.3399658	2066.709961	2492.9523926
1596.49	1596.49	1572.49	2066.8	3329.3544922
1596.52002	1596.52002	1572.52002	2066.8400879	1499.4285889
1596.540039	1596.540039	1572.540039	2066.8798828	1005.6047974
1596.5699463	1596.5699463	1572.5699463	2066.9099121	1991.111084
1596.5899658	1596.5899658	1572.5899658	2066.9499512	1005.6047974
1596.62	1596.62	1572.62	2066.99	1499.4285889
1596.6700439	1596.6700439	1572.6700439	2067.040039	1999.2380371
1596.6899414	1596.6899414	1572.6899414	2067.0800781	993.5238037
1596.77002	1596.77002	1572.77002	2067.1298828	3214.0861816
1596.8	1596.8	1572.8	2067.1699219	1499.4285889
1596.8499756	1596.8499756	1572.8499756	2067.219971	1994.3619385
1596.9	1596.9	1572.9	2067.3	1249.5238037
1596.9200439	1596.9200439	1572.9200439	2067.3300781	1332.825439
1596.9499512	1596.9499512	1572.9499512	2067.3701172	1493.333374
1597.0799561	1597.0799561	1573.0799561	2067.4499512	3255.4030762
1597.1	1597.1	1573.1	2067.49	999.6190186
1597.1800537	1597.1800537	1573.1800537	2067.5700684	2005.2059326
1597.2	1597.2	1573.2	2067.6101074	993.5238037
1597.25	1597.25	1573.25	2067.6599121	2008.803833
1597.280029	1597.280029	1573.280029	2067.7	1499.4285889
1597.3	1597.3	1573.3	2067.72998	1332.825439
1597.3599854	1597.3599854	1573.3599854	2067.780029	2394.2094727
1597.38	1597.38	1573.38	2067.8200684	999.6190186
1597.4300537	1597.4300537	1573.4300537	2067.9	1253.2537842
1597.47998	1597.47998	1573.47998	2067.9399414	2492.9523926
1597.51001	1597.51001	1573.51001	2067.97998	1499.4285889
1597.5600586	1597.5600586	1573.5600586	2068.030029	1999.2380371
1597.5799561	1597.5799561	1573.5799561	2068.0700684	993.5238037
1597.6600342	1597.6600342	1573.6600342	2068.1499023	2011.2095947
1597.74	1597.74	1573.74	2068.209961	2661.5874023
1597.790039	1597.790039	1573.790039	2068.25	2499.0476074
1597.8100586	1597.8100586	1573.8100586	2068.290039	999.6190186
1597.8399658	1597.8399658	1573.8399658	2068.3300781	1493.333374
1597.9100342	1597.9100342	1573.9100342	2068.3898926	2341.737061
1597.9399414	1597.9399414	1573.9399414	2068.4299316	1493.333374
1597.99	1597.99	1573.99	2068.469971	2499.0476074
1598.02002	1598.02002	1574.02002	2068.51001	1499.4285889
1598.0699463	1598.0699463	1574.0699463	2068.5600586	1994.3619385
1598.0899658	1598.0899658	1574.0899658	2068.6	999.6190186
1598.1700439	1598.1700439	1574.1700439	2068.6499023	3214.0861816
1598.1899414	1598.1899414	1574.1899414	2068.6899414	999.4730835
1598.24	1598.24	1574.24	2068.77002	1249.5238037
1598.27002	1598.27002	1574.27002	2068.8	1999.2380371
1598.3	1598.3	1574.3	2068.8400879	1499.4285889
1598.3199463	1598.3199463	1574.3199463	2068.8798828	999.4730835
1598.37	1598.37	1574.37	2068.9299316	1999.2380371
1598.4499512	1598.4499512	1574.4499512	2068.97998	3193.9047852
1598.5699463	1598.5699463	1574.5699463	2069.0600586	2995.80957
1598.63	1598.63	1574.63	2069.1398926	1503.9044189
1598.6800537	1598.6800537	1574.6800537	2069.1799316	2499.0476074
1598.7	1598.7	1574.7	2069.219971	993.5238037
1598.9	1598.9	1574.9	2069.3300781	3640.64209
1598.9300537	1598.9300537	1574.9300537	2069.3601074	1999.2380371
1599.01001	1599.01001	1575.01001	2069.4199219	2672.1911621
1599.030029	1599.030029	1575.030029	2069.459961	999.6190186
1599.0799561	1599.0799561	1575.0799561	2069.51001	1994.3619385
1599.1600342	1599.1600342	1575.1600342	2069.5600586	3198.7810059
1599.1800537	1599.1800537	1575.1800537	2069.6	999.6190186
1599.209961	1599.209961	1575.209961	2069.6398926	1502.275391
1599.22998	1599.22998	1575.22998	2069.6799316	999.6190186
1599.26001	1599.26001	1575.26001	2069.709961	1999.2380371
1599.290039	1599.290039	1575.290039	2069.75	1499.4285889
1599.3100586	1599.3100586	1575.3100586	2069.790039	999.6190186
1599.4100342	1599.4100342	1575.4100342	2069.8898926	2006.354126
1599.4399414	1599.4399414	1575.4399414	2069.9199219	1991.111084
1599.540039	1599.540039	1575.540039	2070.02002	1999.2380371
1599.5600586	1599.5600586	1575.5600586	2070.0600586	999.6190186
1599.5899658	1599.5899658	1575.5899658	2070.0900879	1991.111084
1599.74	1599.74	1575.74	2070.1799316	3338.185791
1599.8199463	1599.8199463	1575.8199463	2070.290039	1451.7749023
1599.8399658	1599.8399658	1575.8399658	2070.3300781	999.6190186
1599.9	1599.9	1575.9	2070.3798828	2410.5646973
1599.9200439	1599.9200439	1575.9200439	2070.4099121	1332.825439
1599.9499512	1599.9499512	1575.9499512	2070.4499512	1493.333374
1600.0699463	1600.0699463	1576.0699463	2070.530029	3004.7521973
1600.12	1600.12	1576.12	2070.5700684	2499.0476074
1600.1700439	1600.1700439	1576.1700439	2070.6499023	1253.2537842
1600.22998	1600.22998	1576.22998	2070.7	2394.2094727
1600.25	1600.25	1576.25	2070.74	999.6190186
1600.3499756	1600.3499756	1576.3499756	2070.8	3328
1600.38	1600.38	1576.38	2070.8400879	1499.4285889
1600.4300537	1600.4300537	1576.4300537	2070.8898926	2008.803833
1600.4499512	1600.4499512	1576.4499512	2070.9299316	993.5238037
1600.530029	1600.530029	1576.530029	2070.99	2665.6508789
1600.5600586	1600.5600586	1576.5600586	2071.030029	1499.4285889
1600.5799561	1600.5799561	1576.5799561	2071.0600586	1335.296021
1600.63	1600.63	1576.63	2071.1101074	1999.2380371
1600.709961	1600.709961	1576.709961	2071.22998	1333.4393311
1600.72998	1600.72998	1576.72998	2071.27002	999.6190186
1600.8299561	1600.8299561	1576.8299561	2071.3400879	2852.5715332
1600.8900146	1600.8900146	1576.8900146	2071.3798828	3016.8144531
1600.9100342	1600.9100342	1576.9100342	2071.4199219	999.6190186
1601.01001	1601.01001	1577.01001	2071.52002	1996.8
1601.1099854	1601.1099854	1577.1099854	2071.5800781	3328
1601.1700439	1601.1700439	1577.1700439	2071.6298828	2410.5646973
1601.1899414	1601.1899414	1577.1899414	2071.6699219	999.4730835
1601.219971	1601.219971	1577.219971	2071.709961	1499.4285889
1601.24	1601.24	1577.24	2071.75	999.6190186
1601.3199463	1601.3199463	1577.3199463	2071.8	3193.9047852
1601.3900146	1601.3900146	1577.3900146	2071.8601074	2332.4443359
1601.4200439	1601.4200439	1577.4200439	2071.9	1508.4072266
1601.52002	1601.52002	1577.52002	2071.959961	3328
1601.5500488	1601.5500488	1577.5500488	2072	1499.4285889
1601.5699463	1601.5699463	1577.5699463	2072.040039	993.5238037
1601.6700439	1601.6700439	1577.6700439	2072.1101074	2856.0544434
1601.7	1601.7	1577.7	2072.1398926	2007.040039
1601.75	1601.75	1577.75	2072.1899414	1999.2380371
1601.8	1601.8	1577.8	2072.27002	1253.2537842
1601.8299561	1601.8299561	1577.8299561	2072.3100586	1493.333374
1601.8499756	1601.8499756	1577.8499756	2072.3400879	1332.825439
1601.88	1601.88	1577.88	2072.3798828	1508.4072266
1601.9	1601.9	1577.9	2072.4199219	999.6190186
1602	1602	1578	2072.49	2852.5715332
1602.030029	1602.030029	1578.030029	2072.530029	1499.4285889
1602.0799561	1602.0799561	1578.0799561	2072.6	1424.544189
1602.1	1602.1	1578.1	2072.6398926	1005.6047974
1602.209961	1602.209961	1578.209961	2072.709961	3138.1767578
1602.22998	1602.22998	1578.22998	2072.74	1332.825439
1602.280029	1602.280029	1578.280029	2072.790039	1999.2380371
1602.3100586	1602.3100586	1578.3100586	2072.8300781	1508.4072266
1602.4100342	1602.4100342	1578.4100342	2072.9	2862.3071289
1602.4399414	1602.4399414	1578.4399414	2072.9299316	1991.111084
1602.49	1602.49	1578.49	2072.97998	1999.2380371
1602.51001	1602.51001	1578.51001	2073.02002	999.6190186
1602.540039	1602.540039	1578.540039	2073.0600586	1499.4285889
1602.5600586	1602.5600586	1578.5600586	2073.1	999.6190186
1602.6099854	1602.6099854	1578.6099854	2073.1699219	1429.4061279
1602.709961	1602.709961	1578.709961	2073.24	2852.5715332
1602.790039	1602.790039	1578.790039	2073.3	2665.6508789
1602.87	1602.87	1578.87	2073.4099121	1458.0869141
1602.8900146	1602.8900146	1578.8900146	2073.4499512	999.6190186
1603.040039	1603.040039	1579.040039	2073.540039	3329.3544922
1603.1	1603.1	1579.1	2073.6101074	1710.1496582
1603.1500244	1603.1500244	1579.1500244	2073.6599121	2008.803833
1603.1700439	1603.1700439	1579.1700439	2073.7	999.6190186
1603.2	1603.2	1579.2	2073.74	1493.333374
1603.219971	1603.219971	1579.219971	2073.780029	999.6190186
1603.25	1603.25	1579.25	2073.8100586	1999.2380371
1603.27002	1603.27002	1579.27002	2073.8500977	999.6190186
1603.3199463	1603.3199463	1579.3199463	2073.9299316	1250.1970215
1603.38	1603.38	1579.38	2073.97998	2399.0856934
1603.4	1603.4	1579.4	2074.01001	1343.4880371
1603.4499512	1603.4499512	1579.4499512	2074.0600586	1994.3619385
1603.5	1603.5	1579.5	2074.1101074	1999.2380371
1603.530029	1603.530029	1579.530029	2074.1499023	1508.4072266
1603.5500488	1603.5500488	1579.5500488	2074.1799316	1332.825439
1603.6	1603.6	1579.6	2074.26001	1246.4761963
1603.6500244	1603.6500244	1579.6500244	2074.3100586	1999.2380371
1603.6800537	1603.6800537	1579.6800537	2074.3500977	1499.4285889
1603.709961	1603.709961	1579.709961	2074.3798828	2007.040039
1603.72998	1603.72998	1579.72998	2074.4199219	999.6190186
1603.8299561	1603.8299561	1579.8299561	2074.51001	2218.666748
1603.8599854	1603.8599854	1579.8599854	2074.5500488	1499.4285889
1603.88	1603.88	1579.88	2074.5900879	999.6190186
1603.97998	1603.97998	1579.97998	2074.6799316	2230.4680176
1604.040039	1604.040039	1580.040039	2074.76001	1499.4285889
1604.0899658	1604.0899658	1580.0899658	2074.8400879	1246.4761963
1604.1600342	1604.1600342	1580.1600342	2074.8898926	2812.325439
1604.1899414	1604.1899414	1580.1899414	2074.9299316	1493.333374
1604.209961	1604.209961	1580.209961	2074.969971	999.6190186
1604.24	1604.24	1580.24	2075.01001	1499.4285889
1604.290039	1604.290039	1580.290039	2075.0900879	1249.5238037
1604.3100586	1604.3100586	1580.3100586	2075.1201172	1332.825439
1604.3399658	1604.3399658	1580.3399658	2075.1599121	1502.275391
1604.4200439	1604.4200439	1580.4200439	2075.280029	1335.4750977
1604.469971	1604.469971	1580.469971	2075.3300781	1994.3619385
1604.49	1604.49	1580.49	2075.3601074	1332.825439
1604.52002	1604.52002	1580.52002	2075.4	1508.4072266
1604.540039	1604.540039	1580.540039	2075.4399414	999.6190186
1604.5899658	1604.5899658	1580.5899658	2075.52002	1246.4761963
1604.8199463	1604.8199463	1580.8199463	2075.6298828	4184.8500977
1604.8499756	1604.8499756	1580.8499756	2075.6699219	1499.4285889
1604.87	1604.87	1580.87	2075.709961	999.6190186
1604.9	1604.9	1580.9	2075.74	1999.2380371
1605.0799561	1605.0799561	1581.0799561	2075.8400879	3602.3293457
1605.1	1605.1	1581.1	2075.8798828	1005.6047974
1605.1500244	1605.1500244	1581.1500244	2075.9199219	2499.0476074
1605.1800537	1605.1800537	1581.1800537	2075.959961	1499.4285889
1605.2	1605.2	1581.2	2076	993.5238037
1605.25	1605.25	1581.25	2076.0500488	1999.2380371
1605.280029	1605.280029	1581.280029	2076.0900879	1499.4285889
1605.51001	1605.51001	1581.51001	2076.2	4184.8500977
1605.530029	1605.530029	1581.530029	2076.24	999.6190186
1605.5799561	1605.5799561	1581.5799561	2076.290039	1994.3619385
1605.6099854	1605.6099854	1581.6099854	2076.3200684	1999.2380371
1605.709961	1605.709961	1581.709961	2076.3898926	2872.109619
1605.74	1605.74	1581.74	2076.4299316	1499.4285889
1605.790039	1605.790039	1581.790039	2076.47998	1999.2380371
1605.8399658	1605.8399658	1581.8399658	2076.5500488	1424.544189
1605.8599854	1605.8599854	1581.8599854	2076.5900879	999.6190186
1606.040039	1606.040039	1582.040039	2076.6899414	3604.7731934
1606.0699463	1606.0699463	1582.0699463	2076.719971	1991.111084
1606.1700439	1606.1700439	1582.1700439	2076.790039	2856.0544434
1606.1899414	1606.1899414	1582.1899414	2076.8300781	993.5238037
1606.27002	1606.27002	1582.27002	2076.8798828	3214.0861816
1606.3	1606.3	1582.3	2076.9199219	1499.4285889
1606.3499756	1606.3499756	1582.3499756	2076.969971	2003.9042969
1606.5	1606.5	1582.5	2077.0600586	3329.3544922
1606.52002	1606.52002	1582.52002	2077.0900879	1332.825439
1606.63	1606.63	1582.63	2077.25	1374.9985352
1606.6500244	1606.6500244	1582.6500244	2077.290039	999.6190186
1606.6800537	1606.6800537	1582.6800537	2077.3200684	1999.2380371
1606.8299561	1606.8299561	1582.8299561	2077.5500488	1304.4315186
1606.8499756	1606.8499756	1582.8499756	2077.5900879	999.6190186
1606.9100342	1606.9100342	1582.9100342	2077.6699219	1503.9044189
1607.1600342	1607.1600342	1583.1600342	2077.790039	4161.0161133
1607.1899414	1607.1899414	1583.1899414	2077.8300781	1493.333374
1607.3900146	1607.3900146	1583.3900146	2077.9299316	4005.5751953
1607.4100342	1607.4100342	1583.4100342	2077.969971	999.6190186
1607.459961	1607.459961	1583.459961	2078.02002	1994.3619385
1607.52002	1607.52002	1583.52002	2078.1	1499.4285889
1607.6899414	1607.6899414	1583.6899414	2078.1899414	3790.97876
1607.74	1607.74	1583.74	2078.27002	1249.5238037
1607.77002	1607.77002	1583.77002	2078.3100586	1499.4285889
1607.790039	1607.790039	1583.790039	2078.3500977	999.6190186
1607.8199463	1607.8199463	1583.8199463	2078.3798828	2007.040039
1607.8499756	1607.8499756	1583.8499756	2078.4199219	1499.4285889
1607.9200439	1607.9200439	1583.9200439	2078.47998	2332.4443359
1607.9499512	1607.9499512	1583.9499512	2078.52002	1493.333374
1608.0699463	1608.0699463	1584.0699463	2078.5900879	3423.7822266
1608.1	1608.1	1584.1	2078.6298828	1508.4072266
1608.1500244	1608.1500244	1584.1500244	2078.6799316	1999.2380371
1608.1800537	1608.1800537	1584.1800537	2078.719971	1508.4072266
1608.2	1608.2	1584.2	2078.75	1324.6983643
1608.280029	1608.280029	1584.280029	2078.8100586	2665.6508789
1608.3	1608.3	1584.3	2078.8500977	999.6190186
1608.38	1608.38	1584.38	2078.9099121	2672.1911621
1608.4	1608.4	1584.4	2078.9399414	1332.825439
1608.4499512	1608.4499512	1584.4499512	2078.99	1994.3619385
1608.51001	1608.51001	1584.51001	2079.0700684	1499.4285889
1608.5600586	1608.5600586	1584.5600586	2079.1398926	1432.901001
1608.6099854	1608.6099854	1584.6099854	2079.219971	1246.4761963
1608.6600342	1608.6600342	1584.6600342	2079.27002	1999.2380371
1608.709961	1608.709961	1584.709961	2079.3200684	2003.9042969
1608.8100586	1608.8100586	1584.8100586	2079.4099121	2227.2678223
1608.8399658	1608.8399658	1584.8399658	2079.4499512	1493.333374
1608.8599854	1608.8599854	1584.8599854	2079.49	999.6190186
1608.9399414	1608.9399414	1584.9399414	2079.540039	3193.9047852
1608.99	1608.99	1584.99	2079.6201172	1249.5238037
1609.0899658	1609.0899658	1585.0899658	2079.6899414	2862.3071289
1609.1400146	1609.1400146	1585.1400146	2079.76001	1428.0272217
1609.1700439	1609.1700439	1585.1700439	2079.8	1499.4285889
1609.1899414	1609.1899414	1585.1899414	2079.8400879	993.5238037
1609.27002	1609.27002	1585.27002	2079.9	2686.9760742
1609.3199463	1609.3199463	1585.3199463	2079.9399414	2492.9523926
1609.3399658	1609.3399658	1585.3399658	2079.97998	999.6190186
1609.469971	1609.469971	1585.469971	2080.1699219	1368.3312988
1609.5	1609.5	1585.5	2080.209961	1499.4285889
1609.6500244	1609.6500244	1585.6500244	2080.290039	3745.5239258
1609.6700439	1609.6700439	1585.6700439	2080.3300781	999.6190186
1609.719971	1609.719971	1585.719971	2080.3798828	2003.9042969
1609.75	1609.75	1585.75	2080.4199219	1499.4285889
1609.8	1609.8	1585.8	2080.459961	2499.0476074
1609.8299561	1609.8299561	1585.8299561	2080.5	1502.275391
1609.8499756	1609.8499756	1585.8499756	2080.540039	999.6190186
1609.9499512	1609.9499512	1585.9499512	2080.6101074	2852.5715332
1609.97998	1609.97998	1585.97998	2080.6499023	1508.4072266
1610.13	1610.13	1586.13	2080.72998	3745.5239258
1610.1600342	1610.1600342	1586.1600342	2080.77002	1499.4285889
1610.1800537	1610.1800537	1586.1800537	2080.8100586	999.6190186
1610.209961	1610.209961	1586.209961	2080.8400879	1991.111084
1610.22998	1610.22998	1586.22998	2080.8798828	1005.6047974
1610.26001	1610.26001	1586.26001	2080.9199219	1499.4285889
1610.280029	1610.280029	1586.280029	2080.959961	999.6190186
1610.3100586	1610.3100586	1586.3100586	2081	1499.4285889
1610.3299561	1610.3299561	1586.3299561	2081.040039	993.5238037
1610.3900146	1610.3900146	1586.3900146	2081.0800781	3016.8144531
1610.4100342	1610.4100342	1586.4100342	2081.1201172	999.6190186
1610.4399414	1610.4399414	1586.4399414	2081.1599121	1502.275391
1610.459961	1610.459961	1586.459961	2081.2	999.6190186
1610.49	1610.49	1586.49	2081.24	1499.4285889
1610.540039	1610.540039	1586.540039	2081.280029	2499.0476074
1610.790039	1610.790039	1586.790039	2081.4	4169.2880859
1610.8199463	1610.8199463	1586.8199463	2081.4399414	1493.333374
1610.8399658	1610.8399658	1586.8399658	2081.47998	999.6190186
1610.8900146	1610.8900146	1586.8900146	2081.530029	1999.2380371
1610.9200439	1610.9200439	1586.9200439	2081.5700684	1499.4285889
1610.9399414	1610.9399414	1586.9399414	2081.6101074	993.5238037
1611.02002	1611.02002	1587.02002	2081.6899414	2011.2095947
1611.0500488	1611.0500488	1587.0500488	2081.72998	1499.4285889
1611.1	1611.1	1587.1	2081.780029	1994.3619385
1611.12	1611.12	1587.12	2081.8100586	1332.825439
1611.1500244	1611.1500244	1587.1500244	2081.8500977	1499.4285889
1611.1700439	1611.1700439	1587.1700439	2081.8898926	1005.6047974
1611.2	1611.2	1587.2	2081.9299316	1493.333374
1611.25	1611.25	1587.25	2082.01001	1249.5238037
1611.27002	1611.27002	1587.27002	2082.040039	1332.825439
1611.3299561	1611.3299561	1587.3299561	2082.0900879	2394.2094727
1611.3499756	1611.3499756	1587.3499756	2082.1298828	1005.6047974
1611.38	1611.38	1587.38	2082.1699219	1499.4285889
1611.4300537	1611.4300537	1587.4300537	2082.24	1428.0272217
1611.47998	1611.47998	1587.47998	2082.290039	2003.9042969
1611.5	1611.5	1587.5	2082.3300781	999.6190186
1611.6	1611.6	1587.6	2082.4	2862.3071289
1611.63	1611.63	1587.63	2082.4299316	1999.2380371
1611.6600342	1611.6600342	1587.6600342	2082.469971	1499.4285889
1611.780029	1611.780029	1587.780029	2082.5500488	2995.80957
1611.8100586	1611.8100586	1587.8100586	2082.5800781	1999.2380371
1611.8299561	1611.8299561	1587.8299561	2082.6201172	993.5238037
1611.9300537	1611.9300537	1587.9300537	2082.6899414	2865.802002
1612.040039	1612.040039	1588.040039	2082.780029	2440.804199
1612.0600586	1612.0600586	1588.0600586	2082.8200684	999.6190186
1612.1400146	1612.1400146	1588.1400146	2082.8798828	2682.8798828
1612.1600342	1612.1600342	1588.1600342	2082.9199219	999.6190186
1612.1899414	1612.1899414	1588.1899414	2082.959961	1493.333374
1612.27002	1612.27002	1588.27002	2083.02002	2665.6508789
1612.290039	1612.290039	1588.290039	2083.0500488	1332.825439
1612.3199463	1612.3199463	1588.3199463	2083.0900879	1493.333374
1612.37	1612.37	1588.37	2083.1398926	2008.803833
1612.3900146	1612.3900146	1588.3900146	2083.1799316	999.6190186
1612.4200439	1612.4200439	1588.4200439	2083.219971	1499.4285889
1612.469971	1612.469971	1588.469971	2083.3	1246.4761963
1612.49	1612.49	1588.49	2083.3400879	999.6190186
1612.52002	1612.52002	1588.52002	2083.3701172	1999.2380371
1612.6	1612.6	1588.6	2083.4299316	2682.8798828
1612.6500244	1612.6500244	1588.6500244	2083.47998	1999.2380371
1612.719971	1612.719971	1588.719971	2083.5900879	1270.026001
1612.8	1612.8	1588.8	2083.709961	1335.4750977
1612.8199463	1612.8199463	1588.8199463	2083.75	993.5238037
1612.9300537	1612.9300537	1588.9300537	2083.8400879	2443.5131836
1612.97998	1612.97998	1588.97998	2083.9199219	1250.1970215
1613	1613	1589	2083.959961	999.6190186
1613.0500488	1613.0500488	1589.0500488	2084.030029	1432.901001
1613.1	1613.1	1589.1	2084.0800781	1994.3619385
1613.13	1613.13	1589.13	2084.1201172	1499.4285889
1613.1500244	1613.1500244	1589.1500244	2084.1499023	1343.4880371
1613.2	1613.2	1589.2	2084.22998	1246.4761963
1613.4100342	1613.4100342	1589.4100342	2084.3300781	4195.9619141
1613.459961	1613.459961	1589.459961	2084.4099121	1250.1970215
1613.47998	1613.47998	1589.47998	2084.4499512	999.6190186
1613.51001	1613.51001	1589.51001	2084.47998	1999.2380371
1613.540039	1613.540039	1589.540039	2084.52002	1499.4285889
1613.6400146	1613.6400146	1589.6400146	2084.5900879	2852.5715332
1613.6600342	1613.6600342	1589.6600342	2084.6298828	1011.6626587
1613.6899414	1613.6899414	1589.6899414	2084.6599121	1991.111084
1613.76001	1613.76001	1589.76001	2084.719971	2332.4443359
1613.790039	1613.790039	1589.790039	2084.76001	1499.4285889
1613.8100586	1613.8100586	1589.8100586	2084.8	999.6190186
1613.9200439	1613.9200439	1589.9200439	2084.9499512	1466.810791
1613.99	1613.99	1589.99	2085.01001	2328.380859
1614.02002	1614.02002	1590.02002	2085.040039	1999.2380371
1614.12	1614.12	1590.12	2085.1101074	2852.5715332
1614.1400146	1614.1400146	1590.1400146	2085.1499023	1005.6047974
1614.2	1614.2	1590.2	2085.219971	1715.9863281
1614.25	1614.25	1590.25	2085.27002	1999.2380371
1614.27002	1614.27002	1590.27002	2085.3100586	999.6190186
1614.3199463	1614.3199463	1590.3199463	2085.3601074	1994.3619385
1614.3499756	1614.3499756	1590.3499756	2085.3898926	2015.2320557
1614.4499512	1614.4499512	1590.4499512	2085.459961	2852.5715332
1614.469971	1614.469971	1590.469971	2085.5	999.6190186
1614.5	1614.5	1590.5	2085.540039	1499.4285889
1614.5500488	1614.5500488	1590.5500488	2085.5800781	2499.0476074
1614.6	1614.6	1590.6	2085.6599121	1250.1970215
1614.780029	1614.780029	1590.780029	2085.75	3995.76709
1614.8100586	1614.8100586	1590.8100586	2085.790039	1499.4285889
1614.9100342	1614.9100342	1590.9100342	2085.8601074	2862.3071289
1614.9300537	1614.9300537	1590.9300537	2085.9	1005.6047974
1615.0600586	1615.0600586	1591.0600586	2085.969971	3709.3876953
1615.1099854	1615.1099854	1591.1099854	2086.0500488	1246.4761963
1615.1400146	1615.1400146	1591.1400146	2086.0800781	1999.2380371
1615.1899414	1615.1899414	1591.1899414	2086.1298828	2003.9042969
1615.209961	1615.209961	1591.209961	2086.1699219	999.6190186
1615.290039	1615.290039	1591.290039	2086.25	1999.2380371
1615.3399658	1615.3399658	1591.3399658	2086.3	1994.3619385
1615.3599854	1615.3599854	1591.3599854	2086.3400879	999.6190186
1615.3900146	1615.3900146	1591.3900146	2086.3798828	1517.4940186
1615.4399414	1615.4399414	1591.4399414	2086.4499512	1424.544189
1615.469971	1615.469971	1591.469971	2086.49	1499.4285889
1615.52002	1615.52002	1591.52002	2086.540039	1999.2380371
1615.540039	1615.540039	1591.540039	2086.5800781	999.6190186
1615.5699463	1615.5699463	1591.5699463	2086.6101074	1991.111084
1615.5899658	1615.5899658	1591.5899658	2086.6499023	1005.6047974
1615.719971	1615.719971	1591.719971	2086.8400879	1366.6165771
1615.77002	1615.77002	1591.77002	2086.8898926	2008.803833
1615.8	1615.8	1591.8	2086.9299316	1499.4285889
1615.87	1615.87	1591.87	2086.99	2337.657471
1615.9	1615.9	1591.9	2087.02002	1999.2380371
1615.9200439	1615.9200439	1591.9200439	2087.0600586	999.6190186
1615.969971	1615.969971	1591.969971	2087.1101074	1994.3619385
1616	1616	1592	2087.1499023	1508.4072266
1616.0699463	1616.0699463	1592.0699463	2087.2	2794.0571289
1616.13	1616.13	1592.13	2087.280029	1499.4285889
1616.1800537	1616.1800537	1592.1800537	2087.3300781	1999.2380371
1616.2	1616.2	1592.2	2087.3701172	993.5238037
1616.4300537	1616.4300537	1592.4300537	2087.47998	4187.0717773
1616.459961	1616.459961	1592.459961	2087.52002	1493.333374
1616.47998	1616.47998	1592.47998	2087.5600586	999.6190186
1616.51001	1616.51001	1592.51001	2087.5900879	2015.2320557
1616.63	1616.63	1592.63	2087.6699219	3004.7521973
1616.6600342	1616.6600342	1592.6600342	2087.709961	1499.4285889
1616.709961	1616.709961	1592.709961	2087.75	2492.9523926
1616.76001	1616.76001	1592.76001	2087.8300781	1249.5238037
1616.790039	1616.790039	1592.790039	2087.8701172	1499.4285889
1616.8599854	1616.8599854	1592.8599854	2087.9299316	2337.657471
1616.8900146	1616.8900146	1592.8900146	2087.959961	1999.2380371
1616.959961	1616.959961	1592.959961	2088.0800781	1164.19043
1617.01001	1617.01001	1593.01001	2088.1599121	1257.0059814
1617.040039	1617.040039	1593.040039	2088.1899414	1999.2380371
1617.0899658	1617.0899658	1593.0899658	2088.24	1994.3619385
1617.12	1617.12	1593.12	2088.280029	1499.4285889
1617.219971	1617.219971	1593.219971	2088.3500977	2852.5715332
1617.24	1617.24	1593.24	2088.3798828	1343.4880371
1617.290039	1617.290039	1593.290039	2088.459961	1249.5238037
1617.3199463	1617.3199463	1593.3199463	2088.5	1493.333374
1617.3399658	1617.3399658	1593.3399658	2088.540039	999.6190186
1617.37	1617.37	1593.37	2088.5800781	1499.4285889
1617.4200439	1617.4200439	1593.4200439	2088.6201172	2499.0476074
1617.4499512	1617.4499512	1593.4499512	2088.6599121	1502.275391
1617.52002	1617.52002	1593.52002	2088.719971	2332.4443359
1617.5500488	1617.5500488	1593.5500488	2088.76001	1508.4072266
1617.5699463	1617.5699463	1593.5699463	2088.790039	1324.6983643
1617.62	1617.62	1593.62	2088.8400879	1999.2380371
1617.7	1617.7	1593.7	2088.9	2672.1911621
1617.780029	1617.780029	1593.780029	2088.97998	1999.2380371
1617.8	1617.8	1593.8	2089.02002	999.6190186
1617.9300537	1617.9300537	1593.9300537	2089.1	3245.7143555
1618.030029	1618.030029	1594.030029	2089.1599121	3341.2590332
1618.0799561	1618.0799561	1594.0799561	2089.24	1246.4761963
1618.1099854	1618.1099854	1594.1099854	2089.280029	1499.4285889
1618.1800537	1618.1800537	1594.1800537	2089.3898926	1277.7739258
1618.3599854	1618.3599854	1594.3599854	2089.47998	3993.0581055
1618.4100342	1618.4100342	1594.4100342	2089.5600586	1249.5238037
1618.4399414	1618.4399414	1594.4399414	2089.6	1493.333374
1618.49	1618.49	1594.49	2089.6799316	1253.2537842
1618.540039	1618.540039	1594.540039	2089.719971	2499.0476074
1618.6099854	1618.6099854	1594.6099854	2089.780029	2328.380859
1618.6400146	1618.6400146	1594.6400146	2089.8200684	1499.4285889
1618.719971	1618.719971	1594.719971	2089.8701172	3193.9047852
1618.74	1618.74	1594.74	2089.9099121	1005.6047974
