MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1939.0899658	1939.0499268	1917.0499268	2476.6398926	1600.7636719
1939.1099854	1939.0699463	1917.0699463	2476.6699219	1332.825439
1939.1400146	1939.1	1917.1	2476.709961	1508.4072266
1939.209961	1939.1699219	1917.1699219	2476.8	1552.2540283
1939.24	1939.2	1917.2	2476.8200684	2998.8571777
1939.3199463	1939.2799072	1917.2799072	2476.9099121	1779.0981445
1939.3399658	1939.3	1917.3	2476.9499512	999.6190186
1939.49	1939.4499512	1917.4499512	2477.1101074	1872.7619629
1939.540039	1939.5	1917.5	2477.1699219	1672.6693115
1939.5699463	1939.5299072	1917.5299072	2477.209961	1493.333374
1939.62	1939.5799561	1917.5799561	2477.26001	1999.2380371
1939.7	1939.6599121	1917.6599121	2477.3601074	1600.7636719
1939.75	1939.709961	1917.709961	2477.4199219	1672.6693115
1939.8199463	1939.7799072	1917.7799072	2477.5	1746.2857666
1939.8499756	1939.8099365	1917.8099365	2477.540039	1499.4285889
1939.87	1939.8299561	1917.8299561	2477.5700684	1332.825439
1939.9	1939.8599854	1917.8599854	2477.6	1999.2380371
1940.2	1940.1599121	1918.1599121	2477.9399414	1765.5915527
1940.22998	1940.1899414	1918.1899414	2477.97998	1499.4285889
1940.3299561	1940.289917	1918.289917	2478.1	1664
1940.3599854	1940.3199463	1918.3199463	2478.1201172	2998.8571777
1940.51001	1940.469971	1918.469971	2478.3	1666.88208
1940.530029	1940.49	1918.49	2478.3300781	1332.825439
1940.5600586	1940.52002	1918.52002	2478.3601074	1999.2380371
1940.76001	1940.719971	1918.719971	2478.5900879	1739.9501953
1940.8399658	1940.8	1918.8	2478.6799316	1779.0981445
1940.8599854	1940.8199463	1918.8199463	2478.719971	999.6190186
1940.8900146	1940.8499756	1918.8499756	2478.75	1999.2380371
1940.9399414	1940.9	1918.9	2478.8200684	1424.544189
1940.99	1940.9499512	1918.9499512	2478.8701172	1999.2380371
1941.040039	1941	1919	2478.9399414	1432.901001
1941.0699463	1941.0299072	1919.0299072	2478.969971	1991.111084
1941.1899414	1941.1499023	1919.1499023	2479.1101074	1714.8074951
1941.219971	1941.1799316	1919.1799316	2479.1398926	2015.2320557
1941.3199463	1941.2799072	1919.2799072	2479.26001	1664
1941.37	1941.3299561	1919.3299561	2479.3100586	1999.2380371
1941.4200439	1941.38	1919.38	2479.3701172	1666.0317383
1941.530029	1941.49	1919.49	2479.49	1834.2425537
1941.5500488	1941.51001	1919.51001	2479.52002	1332.825439
1941.5799561	1941.539917	1919.539917	2479.5500488	1991.111084
1941.6500244	1941.6099854	1919.6099854	2479.6398926	1559.0875244
1941.7	1941.6599121	1919.6599121	2479.7	1668.5896
1941.8299561	1941.789917	1919.789917	2479.8300781	1997.362671
1941.8599854	1941.8199463	1919.8199463	2479.8701172	1499.4285889
1941.88	1941.8399658	1919.8399658	2479.9	1343.4880371
1942.030029	1941.99	1919.99	2480.0600586	1872.7619629
1942.13	1942.0899658	1920.0899658	2480.1799316	1667.3081055
1942.1899414	1942.1499023	1920.1499023	2480.24	1995.174561
1942.209961	1942.1699219	1920.1699219	2480.27002	1343.4880371
1942.26001	1942.219971	1920.219971	2480.3300781	1666.0317383
1942.3100586	1942.27002	1920.27002	2480.4	1432.901001
1942.3900146	1942.3499756	1920.3499756	2480.49	1774.391479
1942.49	1942.4499512	1920.4499512	2480.6101074	1664
1942.52002	1942.47998	1920.47998	2480.6499023	1508.4072266
1942.540039	1942.5	1920.5	2480.6699219	1999.2380371
1942.719971	1942.6799316	1920.6799316	2480.8798828	1715.2
1942.74	1942.7	1920.7	2480.9099121	1332.825439
1942.8	1942.76001	1920.76001	2480.97998	1713.63269
1942.8199463	1942.7799072	1920.7799072	2481.01001	1324.6983643
1942.8499756	1942.8099365	1920.8099365	2481.040039	1999.2380371
1942.87	1942.8299561	1920.8299561	2481.0800781	999.6190186
1942.9	1942.8599854	1920.8599854	2481.1101074	1999.2380371
1942.9499512	1942.9099121	1920.9099121	2481.1699219	1668.5896
1942.969971	1942.9299316	1920.9299316	2481.209961	999.6190186
1943	1942.959961	1920.959961	2481.24	1999.2380371
1943.02002	1942.97998	1920.97998	2481.280029	999.6190186
1943.0699463	1943.0299072	1921.0299072	2481.3400879	1661.9682617
1943.13	1943.0899658	1921.0899658	2481.3898926	2410.5646973
1943.1800537	1943.1400146	1921.1400146	2481.459961	1432.901001
1943.2	1943.1599121	1921.1599121	2481.5	993.5238037
1943.3499756	1943.3099365	1921.3099365	2481.6599121	1875.5528564
1943.4300537	1943.3900146	1921.3900146	2481.75	1777.1005859
1943.47998	1943.4399414	1921.4399414	2481.8100586	1661.9682617
1943.51001	1943.469971	1921.469971	2481.8400879	1999.2380371
1943.530029	1943.49	1921.49	2481.8798828	1005.6047974
1943.8399658	1943.8	1921.8	2482.209961	1878.5665283
1943.8599854	1943.8199463	1921.8199463	2482.24	1332.825439
1943.9100342	1943.87	1921.87	2482.3100586	1428.0272217
1944.0699463	1944.0299072	1922.0299072	2482.47998	1881.4024658
1944.1400146	1944.1	1922.1	2482.5700684	1554.9630127
1944.1700439	1944.13	1922.13	2482.6	1999.2380371
1944.1899414	1944.1499023	1922.1499023	2482.6398926	1005.4939575
1944.219971	1944.1799316	1922.1799316	2482.6699219	1999.2380371
1944.3199463	1944.2799072	1922.2799072	2482.790039	1664
1944.4200439	1944.38	1922.38	2482.9099121	1669.3439941
1944.4499512	1944.4099121	1922.4099121	2482.9399414	1991.111084
1944.469971	1944.4299316	1922.4299316	2482.97998	999.6190186
1944.5500488	1944.51001	1922.51001	2483.0600586	1999.2380371
1944.7	1944.6599121	1922.6599121	2483.22998	1766.1123047
1944.75	1944.709961	1922.709961	2483.3	1428.0272217
1944.8499756	1944.8099365	1922.8099365	2483.4	2001.5656738
1944.88	1944.8399658	1922.8399658	2483.4399414	1499.4285889
1944.9	1944.8599854	1922.8599854	2483.47998	999.6190186
1944.97998	1944.9399414	1922.9399414	2483.5700684	1774.391479
1945.1800537	1945.1400146	1923.1400146	2483.790039	1820.3210449
1945.209961	1945.1699219	1923.1699219	2483.8200684	1991.111084
1945.4100342	1945.37	1923.37	2484.0500488	1739.208252
1945.459961	1945.4199219	1923.4199219	2484.1	1994.3619385
1945.49	1945.4499512	1923.4499512	2484.1398926	1508.4072266
1945.51001	1945.469971	1923.469971	2484.1699219	1332.825439
1945.540039	1945.5	1923.5	2484.2	1999.2380371
1945.5600586	1945.52002	1923.52002	2484.25	799.6952515
1945.6099854	1945.5699463	1923.5699463	2484.3100586	1661.9682617
1945.77002	1945.72998	1923.72998	2484.469971	2003.6776123
1945.8399658	1945.8	1923.8	2484.5600586	1552.2540283
1945.87	1945.8299561	1923.8299561	2484.6	1499.4285889
1945.9200439	1945.88	1923.88	2484.6499023	2008.803833
1946	1945.959961	1923.959961	2484.74	1774.391479
1946.1500244	1946.1099854	1924.1099854	2484.9	1875.5528564
1946.2	1946.1599121	1924.1599121	2484.959961	1661.9682617
1946.4	1946.3599854	1924.3599854	2485.1799316	1820.3210449
1946.5	1946.459961	1924.459961	2485.290039	1815.2727051
1946.5500488	1946.51001	1924.51001	2485.3601074	1428.0272217
1946.6099854	1946.5699463	1924.5699463	2485.4099121	2405.665039
1946.63	1946.5899658	1924.5899658	2485.4399414	1332.825439
1946.709961	1946.6699219	1924.6699219	2485.530029	1774.391479
1946.780029	1946.74	1924.74	2485.6101074	1754.5551758
1946.8299561	1946.789917	1924.789917	2485.6699219	1668.5896
1946.8599854	1946.8199463	1924.8199463	2485.709961	1499.4285889
1946.9100342	1946.87	1924.87	2485.76001	1999.2380371
1946.99	1946.9499512	1924.9499512	2485.8500977	1774.391479
1947.0899658	1947.0499268	1925.0499268	2485.959961	1819.210449
1947.1400146	1947.1	1925.1	2486.01001	1999.2380371
1947.1600342	1947.12	1925.12	2486.0500488	999.6190186
1947.1899414	1947.1499023	1925.1499023	2486.0800781	1991.111084
1947.24	1947.2	1925.2	2486.1298828	2008.803833
1947.290039	1947.25	1925.25	2486.2	1432.901001
1947.4399414	1947.4	1925.4	2486.3500977	1995.9873047
1947.49	1947.4499512	1925.4499512	2486.4099121	1672.6693115
1947.52002	1947.47998	1925.47998	2486.4399414	1999.2380371
1947.6	1947.5599365	1925.5599365	2486.52002	1996.19043
1947.62	1947.5799561	1925.5799561	2486.5500488	1332.825439
1947.7	1947.6599121	1925.6599121	2486.6298828	2002.149292
1947.8199463	1947.7799072	1925.7799072	2486.75	2001.17688
1947.8499756	1947.8099365	1925.8099365	2486.790039	1499.4285889
1947.9	1947.8599854	1925.8599854	2486.8400879	1999.2380371
1948.030029	1947.99	1925.99	2486.959961	2168.1113281
1948.1500244	1948.1099854	1926.1099854	2487.0900879	1843.5750732
1948.1800537	1948.1400146	1926.1400146	2487.1201172	1999.2380371
1948.3100586	1948.27002	1926.27002	2487.25	2001.0274658
1948.4100342	1948.37	1926.37	2487.3500977	2001.5656738
1948.47998	1948.4399414	1926.4399414	2487.4199219	2002.5665283
1948.51001	1948.469971	1926.469971	2487.459961	1499.4285889
1948.5600586	1948.52002	1926.52002	2487.51001	1999.2380371
1948.6600342	1948.62	1926.62	2487.6101074	1996.8
1948.76001	1948.719971	1926.719971	2487.709961	2001.5656738
1948.790039	1948.75	1926.75	2487.75	1499.4285889
1948.8100586	1948.77002	1926.77002	2487.77002	1999.2380371
1948.8399658	1948.8	1926.8	2487.8100586	1493.333374
1948.87	1948.8299561	1926.8299561	2487.8400879	1999.2380371
1948.9399414	1948.9	1926.9	2487.9199219	1756.7425537
1948.969971	1948.9299316	1926.9299316	2487.959961	1499.4285889
1948.99	1948.9499512	1926.9499512	2487.99	1332.825439
1949.02002	1948.97998	1926.97998	2488.030029	1499.4285889
1949.040039	1949	1927	2488.0500488	1999.2380371
1949.1500244	1949.1099854	1927.1099854	2488.1599121	2001.3536377
1949.1700439	1949.13	1927.13	2488.2	999.6190186
1949.219971	1949.1799316	1927.1799316	2488.25	1994.3619385
1949.25	1949.209961	1927.209961	2488.280029	1999.2380371
1949.3199463	1949.2799072	1927.2799072	2488.3701172	1552.2540283
1949.3499756	1949.3099365	1927.3099365	2488.3898926	3034.9880371
1949.37	1949.3299561	1927.3299561	2488.4299316	999.6190186
1949.4	1949.3599854	1927.3599854	2488.459961	1999.2380371
1949.47998	1949.4399414	1927.4399414	2488.540039	2002.149292
1949.5	1949.459961	1927.459961	2488.5700684	1332.825439
1949.530029	1949.49	1927.49	2488.6101074	1499.4285889
1949.63	1949.5899658	1927.5899658	2488.7	2224.5517578
1949.780029	1949.74	1927.74	2488.8601074	1872.7619629
1949.8100586	1949.77002	1927.77002	2488.8898926	2015.2320557
1949.8299561	1949.789917	1927.789917	2488.9299316	993.5238037
1949.8599854	1949.8199463	1927.8199463	2488.9499512	2998.8571777
1949.97998	1949.9399414	1927.9399414	2489.0800781	1843.5750732
1950.030029	1949.99	1927.99	2489.1398926	1679.3599854
1950.1099854	1950.0699463	1928.0699463	2489.219971	1996.19043
1950.1400146	1950.1	1928.1	2489.25	1999.2380371
1950.1600342	1950.12	1928.12	2489.3	799.6952515
1950.209961	1950.1699219	1928.1699219	2489.3500977	1994.3619385
1950.24	1950.2	1928.2	2489.3798828	2015.2320557
1950.290039	1950.25	1928.25	2489.4399414	1666.0317383
1950.3100586	1950.27002	1928.27002	2489.469971	1332.825439
1950.469971	1950.4299316	1928.4299316	2489.6298828	1999.1654053
1950.49	1950.4499512	1928.4499512	2489.6699219	999.6190186
1950.6400146	1950.6	1928.6	2489.8200684	2000.7885742
1950.8	1950.76001	1928.76001	2489.99	1882.8387451
1950.8199463	1950.7799072	1928.7799072	2490.02002	1324.6983643
1950.969971	1950.9299316	1928.9299316	2490.1799316	1875.5528564
1951	1950.959961	1928.959961	2490.209961	1999.2380371
1951.02002	1950.97998	1928.97998	2490.24	1332.825439
1951.13	1951.0899658	1929.0899658	2490.3601074	1834.2425537
1951.1500244	1951.1099854	1929.1099854	2490.3798828	2023.3253174
1951.22998	1951.1899414	1929.1899414	2490.469971	1774.391479
1951.25	1951.209961	1929.209961	2490.5	1332.825439
1951.280029	1951.24	1929.24	2490.530029	1999.2380371
1951.38	1951.3399658	1929.3399658	2490.6398926	1819.210449
1951.4300537	1951.3900146	1929.3900146	2490.7	1666.0317383
1951.459961	1951.4199219	1929.4199219	2490.72998	1991.111084
1951.47998	1951.4399414	1929.4399414	2490.76001	1332.825439
1951.51001	1951.469971	1929.469971	2490.8	1499.4285889
1951.530029	1951.49	1929.49	2490.8200684	1999.2380371
1951.63	1951.5899658	1929.5899658	2490.9299316	1823.1651611
1951.6600342	1951.62	1929.62	2490.969971	1499.4285889
1951.6899414	1951.6499023	1929.6499023	2491	1991.111084
1951.76001	1951.719971	1929.719971	2491.0900879	1554.9630127
1951.790039	1951.75	1929.75	2491.1201172	1999.2380371
1951.8100586	1951.77002	1929.77002	2491.1499023	1343.4880371
1951.8399658	1951.8	1929.8	2491.1799316	1991.111084
1951.8599854	1951.8199463	1929.8199463	2491.209961	1332.825439
1951.959961	1951.9199219	1929.9199219	2491.3200684	1815.2727051
1952.040039	1952	1930	2491.3898926	2292.6416016
1952.12	1952.0799561	1930.0799561	2491.47998	1779.0981445
1952.1700439	1952.13	1930.13	2491.540039	1666.0317383
1952.1899414	1952.1499023	1930.1499023	2491.5600586	1987.0476074
1952.290039	1952.25	1930.25	2491.6799316	1669.3439941
1952.4499512	1952.4099121	1930.4099121	2491.8400879	1996.19043
1952.469971	1952.4299316	1930.4299316	2491.8798828	1005.6047974
1952.5	1952.459961	1930.459961	2491.9	2998.8571777
1952.5699463	1952.5299072	1930.5299072	2491.99	1552.2540283
1952.780029	1952.74	1930.74	2492.2	2002.6181641
1952.8	1952.76001	1930.76001	2492.219971	1999.2380371
1952.9300537	1952.8900146	1930.8900146	2492.3500977	1997.362671
1952.959961	1952.9199219	1930.9199219	2492.3898926	1502.275391
1953.0799561	1953.039917	1931.039917	2492.52002	1843.5750732
1953.1099854	1953.0699463	1931.0699463	2492.5500488	1999.2380371
1953.13	1953.0899658	1931.0899658	2492.5800781	1332.825439
1953.22998	1953.1899414	1931.1899414	2492.6899414	1823.1651611
1953.290039	1953.25	1931.25	2492.76001	1713.63269
1953.4100342	1953.37	1931.37	2492.9	1714.8074951
1953.4399414	1953.4	1931.4	2492.9199219	2986.666748
1953.459961	1953.4199219	1931.4199219	2492.959961	999.6190186
1953.540039	1953.5	1931.5	2493.040039	1999.2380371
1953.5899658	1953.5499268	1931.5499268	2493.0900879	1994.3619385
1953.719971	1953.6799316	1931.6799316	2493.22998	1861.0239258
1953.790039	1953.75	1931.75	2493.3100586	1749.333374
1953.9499512	1953.9099121	1931.9099121	2493.459961	2132.655029
1954.0699463	1954.0299072	1932.0299072	2493.6	1711.8911133
1954.1	1954.0599365	1932.0599365	2493.6298828	2015.2320557
1954.12	1954.0799561	1932.0799561	2493.6599121	1332.825439
1954.1700439	1954.13	1932.13	2493.719971	1666.0317383
1954.25	1954.209961	1932.209961	2493.8	1996.19043
1954.3299561	1954.289917	1932.289917	2493.8898926	1783.829834
1954.4300537	1954.3900146	1932.3900146	2493.99	1999.2380371
1954.4499512	1954.4099121	1932.4099121	2494.02002	1324.6983643
1954.47998	1954.4399414	1932.4399414	2494.0600586	1499.4285889
1954.5600586	1954.52002	1932.52002	2494.1298828	2292.6416016
1954.76001	1954.719971	1932.719971	2494.3400879	1901.7142334
1954.780029	1954.74	1932.74	2494.3798828	1005.6047974
1954.8299561	1954.789917	1932.789917	2494.4299316	2003.9042969
1954.9100342	1954.87	1932.87	2494.52002	1777.1005859
1955.040039	1955	1933	2494.6499023	2001.0274658
1955.0899658	1955.0499268	1933.0499268	2494.7	1994.3619385
1955.1099854	1955.0699463	1933.0699463	2494.74	999.6190186
1955.1400146	1955.1	1933.1	2494.780029	1499.4285889
1955.1899414	1955.1499023	1933.1499023	2494.8300781	1994.3619385
1955.4200439	1955.38	1933.38	2495.0600586	2002.3236084
1955.4399414	1955.4	1933.4	2495.0900879	1324.6983643
1955.52002	1955.47998	1933.47998	2495.1599121	2292.6416016
1955.5699463	1955.5299072	1933.5299072	2495.219971	1661.9682617
1955.6	1955.5599365	1933.5599365	2495.26001	1499.4285889
1955.75	1955.709961	1933.709961	2495.4099121	2000.7885742
1955.77002	1955.72998	1933.72998	2495.4399414	1332.825439
1955.8499756	1955.8099365	1933.8099365	2495.52002	1996.19043
1955.9	1955.8599854	1933.8599854	2495.5800781	1666.0317383
1956.030029	1955.99	1933.99	2495.7	2172.4301758
1956.0799561	1956.039917	1934.039917	2495.76001	1661.9682617
1956.13	1956.0899658	1934.0899658	2495.8200684	1666.0317383
1956.1600342	1956.12	1934.12	2495.8400879	2998.8571777
1956.1800537	1956.1400146	1934.1400146	2495.8798828	1005.6047974
1956.22998	1956.1899414	1934.1899414	2495.9399414	1661.9682617
1956.26001	1956.219971	1934.219971	2495.959961	2998.8571777
1956.4100342	1956.37	1934.37	2496.1201172	1872.7619629
1956.4399414	1956.4	1934.4	2496.1599121	1502.275391
1956.51001	1956.469971	1934.469971	2496.22998	2006.0614014
1956.6099854	1956.5699463	1934.5699463	2496.3400879	1815.2727051
1956.6899414	1956.6499023	1934.6499023	2496.4299316	1779.0981445
1956.74	1956.7	1934.7	2496.47998	1999.2380371
1956.77002	1956.72998	1934.72998	2496.530029	1199.5428467
1957.0699463	1957.0299072	1935.0299072	2496.8500977	1874.789917
1957.1	1957.0599365	1935.0599365	2496.8798828	2015.2320557
1957.12	1957.0799561	1935.0799561	2496.9099121	1332.825439
1957.1500244	1957.1099854	1935.1099854	2496.9399414	1999.2380371
1957.2	1957.1599121	1935.1599121	2497	1661.9682617
1957.27002	1957.22998	1935.22998	2497.0800781	1749.333374
1957.3	1957.26001	1935.26001	2497.1101074	1999.2380371
1957.3199463	1957.2799072	1935.2799072	2497.1499023	999.4730835
1957.4	1957.3599854	1935.3599854	2497.22998	1999.2380371
1957.4300537	1957.3900146	1935.3900146	2497.27002	1499.4285889
1957.6	1957.5599365	1935.5599365	2497.4399414	2001.977539
1957.6500244	1957.6099854	1935.6099854	2497.5	1666.0317383
1957.6800537	1957.6400146	1935.6400146	2497.540039	1499.4285889
1957.7	1957.6599121	1935.6599121	2497.5600586	1987.0476074
1957.72998	1957.6899414	1935.6899414	2497.6	1499.4285889
1957.76001	1957.719971	1935.719971	2497.6298828	2015.2320557
1957.8299561	1957.789917	1935.789917	2497.7	1995.755127
1957.8599854	1957.8199463	1935.8199463	2497.74	1499.4285889
1957.9300537	1957.8900146	1935.8900146	2497.8200684	1749.333374
1957.959961	1957.9199219	1935.9199219	2497.8500977	1991.111084
1957.97998	1957.9399414	1935.9399414	2497.8798828	1343.4880371
1958.0600586	1958.02002	1936.02002	2497.959961	2005.2059326
1958.0899658	1958.0499268	1936.0499268	2497.99	1991.111084
1958.1600342	1958.12	1936.12	2498.0600586	1999.2380371
1958.24	1958.2	1936.2	2498.1599121	1600.7636719
1958.290039	1958.25	1936.25	2498.219971	1666.0317383
1958.3900146	1958.3499756	1936.3499756	2498.3100586	2218.666748
1958.4200439	1958.38	1936.38	2498.3500977	1499.4285889
1958.52002	1958.47998	1936.47998	2498.459961	1819.210449
1958.540039	1958.5	1936.5	2498.47998	1999.2380371
1958.6400146	1958.6	1936.6	2498.5900879	1819.210449
1958.719971	1958.6799316	1936.6799316	2498.6699219	2002.149292
1958.75	1958.709961	1936.709961	2498.6899414	2998.8571777
1958.9	1958.8599854	1936.8599854	2498.8500977	1872.7619629
1958.969971	1958.9299316	1936.9299316	2498.9299316	1751.4985352
1959	1958.959961	1936.959961	2498.969971	1499.4285889
1959.030029	1958.99	1936.99	2498.99	2998.8571777
1959.0500488	1959.01001	1937.01001	2499.030029	999.6190186
1959.0799561	1959.039917	1937.039917	2499.0600586	1991.111084
1959.38	1959.3399658	1937.3399658	2499.3500977	2069.8947754
1959.4100342	1959.37	1937.37	2499.3898926	1508.4072266
1959.4300537	1959.3900146	1937.3900146	2499.4199219	1332.825439
1959.5600586	1959.52002	1937.52002	2499.540039	2163.80957
1959.6099854	1959.5699463	1937.5699463	2499.6	1661.9682617
1959.6600342	1959.62	1937.62	2499.6599121	1672.6693115
1959.6899414	1959.6499023	1937.6499023	2499.6799316	2986.666748
1959.709961	1959.6699219	1937.6699219	2499.719971	1005.6047974
1959.74	1959.7	1937.7	2499.75	1999.2380371
1959.8100586	1959.77002	1937.77002	2499.8300781	1749.333374
1959.8599854	1959.8199463	1937.8199463	2499.9	1429.4061279
1959.9100342	1959.87	1937.87	2499.9499512	1999.2380371
1959.9399414	1959.9	1937.9	2499.99	1493.333374
1960.040039	1960	1938	2500.1	1817.4891357
1960.0699463	1960.0299072	1938.0299072	2500.1201172	2986.666748
1960.24	1960.2	1938.2	2500.3	1891.81958
1960.3	1960.26001	1938.26001	2500.3601074	1999.2380371
1960.37	1960.3299561	1938.3299561	2500.4399414	1751.4985352
1960.4	1960.3599854	1938.3599854	2500.469971	1999.2380371
1960.5500488	1960.51001	1938.51001	2500.6298828	1875.5528564
1960.5799561	1960.539917	1938.539917	2500.6599121	1991.111084
1960.7	1960.6599121	1938.6599121	2500.780029	1997.2062988
1960.72998	1960.6899414	1938.6899414	2500.8200684	1499.4285889
1960.75	1960.709961	1938.709961	2500.8500977	1332.825439
1960.9100342	1960.87	1938.87	2501	2137.681641
1960.97998	1960.9399414	1938.9399414	2501.0900879	1552.2540283
1961.030029	1960.99	1938.99	2501.1499023	1672.6693115
1961.0600586	1961.02002	1939.02002	2501.1699219	2998.8571777
1961.0799561	1961.039917	1939.039917	2501.209961	993.5238037
1961.1099854	1961.0699463	1939.0699463	2501.25	1499.4285889
1961.290039	1961.25	1939.25	2501.4199219	2118.3730469
1961.3900146	1961.3499756	1939.3499756	2501.530029	1819.210449
1961.4100342	1961.37	1939.37	2501.5600586	1332.825439
1961.4399414	1961.4	1939.4	2501.5900879	1991.111084
1961.5899658	1961.5499268	1939.5499268	2501.75	1875.5528564
1961.62	1961.5799561	1939.5799561	2501.790039	1499.4285889
1961.719971	1961.6799316	1939.6799316	2501.9	1819.210449
1961.74	1961.7	1939.7	2501.9199219	1999.2380371
1961.9499512	1961.9099121	1939.9099121	2502.1298828	2001.45459
1962.02002	1961.97998	1939.97998	2502.219971	1554.9630127
1962.0500488	1962.01001	1940.01001	2502.24	2998.8571777
1962.0699463	1962.0299072	1940.0299072	2502.280029	993.5238037
1962.280029	1962.24	1940.24	2502.47998	2100.4814453
1962.38	1962.3399658	1940.3399658	2502.5800781	1996.8
1962.4	1962.3599854	1940.3599854	2502.6201172	999.6190186
1962.47998	1962.4399414	1940.4399414	2502.7	2008.1436768
1962.51001	1962.469971	1940.469971	2502.72998	1999.2380371
1962.5799561	1962.539917	1940.539917	2502.8200684	1552.2540283
1962.6099854	1962.5699463	1940.5699463	2502.8500977	1999.2380371
1962.709961	1962.6699219	1940.6699219	2502.9499512	2001.5656738
1962.72998	1962.6899414	1940.6899414	2502.99	999.6190186
1962.8100586	1962.77002	1940.77002	2503.0700684	1999.2380371
1962.8399658	1962.8	1940.8	2503.1101074	1493.333374
1962.99	1962.9499512	1940.9499512	2503.26001	2003.9744873
1963.040039	1963	1941	2503.3200684	1666.0317383
1963.0600586	1963.02002	1941.02002	2503.3500977	1332.825439
1963.1400146	1963.1	1941.1	2503.4299316	2002.149292
1963.37	1963.3299561	1941.3299561	2503.6599121	1999.1876221
1963.3900146	1963.3499756	1941.3499756	2503.7	999.6190186
1963.4200439	1963.38	1941.38	2503.719971	2998.8571777
1963.469971	1963.4299316	1941.4299316	2503.790039	1424.544189
1963.5	1963.459961	1941.459961	2503.8300781	1499.4285889
1963.5500488	1963.51001	1941.51001	2503.8701172	2514.0119629
1963.6	1963.5599365	1941.5599365	2503.9299316	1668.5896
1963.6500244	1963.6099854	1941.6099854	2503.99	1666.0317383
1963.6700439	1963.63	1941.63	2504.02002	1332.825439
1963.7	1963.6599121	1941.6599121	2504.0500488	1991.111084
1963.719971	1963.6799316	1941.6799316	2504.0900879	999.6190186
1963.780029	1963.74	1941.74	2504.1298828	3016.8144531
1963.97998	1963.9399414	1941.9399414	2504.3500977	1815.2727051
1964.030029	1963.99	1941.99	2504.4099121	1672.6693115
1964.0600586	1964.02002	1942.02002	2504.4399414	2015.2320557
1964.1600342	1964.12	1942.12	2504.5500488	1815.2727051
1964.22998	1964.1899414	1942.1899414	2504.6298828	1751.4985352
1964.280029	1964.24	1942.24	2504.6799316	1999.2380371
1964.3599854	1964.3199463	1942.3199463	2504.77002	1774.391479
1964.4399414	1964.4	1942.4	2504.8500977	1996.19043
1964.5899658	1964.5499268	1942.5499268	2505	2000.7885742
1964.6899414	1964.6499023	1942.6499023	2505.1101074	1819.210449
1964.77002	1964.72998	1942.72998	2505.1899414	2005.2059326
1964.8399658	1964.8	1942.8	2505.27002	1746.2857666
1964.87	1964.8299561	1942.8299561	2505.3100586	1499.4285889
1964.9399414	1964.9	1942.9	2505.3798828	2002.5665283
1964.99	1964.9499512	1942.9499512	2505.4499512	1428.0272217
1965.0500488	1965.01001	1943.01001	2505.51001	1999.2380371
1965.12	1965.0799561	1943.0799561	2505.5900879	1746.2857666
1965.2	1965.1599121	1943.1599121	2505.6699219	2008.1436768
1965.3	1965.26001	1943.26001	2505.780029	1817.4891357
1965.3499756	1965.3099365	1943.3099365	2505.8300781	1994.3619385
1965.38	1965.3399658	1943.3399658	2505.8601074	1999.2380371
1965.5	1965.459961	1943.459961	2506	1714.8074951
1965.5799561	1965.539917	1943.539917	2506.0700684	2281.3605957
1965.6600342	1965.62	1943.62	2506.1599121	1781.8143311
1965.6800537	1965.6400146	1943.6400146	2506.1899414	1343.4880371
1965.709961	1965.6699219	1943.6699219	2506.219971	1991.111084
1965.76001	1965.719971	1943.719971	2506.280029	1666.0317383
1965.8599854	1965.8199463	1943.8199463	2506.3898926	1819.210449
1965.9300537	1965.8900146	1943.8900146	2506.459961	1999.2380371
1966.01001	1965.969971	1943.969971	2506.5500488	1774.391479
1966.040039	1966	1944	2506.5800781	1999.2380371
1966.1400146	1966.1	1944.1	2506.6799316	2001.5656738
1966.209961	1966.1699219	1944.1699219	2506.77002	1552.2540283
1966.290039	1966.25	1944.25	2506.8500977	2005.2059326
1966.3399658	1966.3	1944.3	2506.9	2003.9042969
1966.37	1966.3299561	1944.3299561	2506.9399414	1499.4285889
1966.3900146	1966.3499756	1944.3499756	2506.969971	1332.825439
1966.52002	1966.47998	1944.47998	2507.1	1997.362671
1966.5899658	1966.5499268	1944.5499268	2507.1899414	1556.3713379
1966.6500244	1966.6099854	1944.6099854	2507.25	1999.2380371
1966.6700439	1966.63	1944.63	2507.3	799.6952515
1966.7	1966.6599121	1944.6599121	2507.3300781	1991.111084
1966.8499756	1966.8099365	1944.8099365	2507.49	1878.3522949
1966.9499512	1966.9099121	1944.9099121	2507.6101074	1664
1967	1966.959961	1944.959961	2507.6599121	2008.803833
1967.030029	1966.99	1944.99	2507.7	1499.4285889
1967.3299561	1967.289917	1945.289917	2508.030029	1817.8959961
1967.3599854	1967.3199463	1945.3199463	2508.0500488	2998.8571777
1967.4100342	1967.37	1945.37	2508.1101074	1666.0317383
1967.5600586	1967.52002	1945.52002	2508.280029	1765.0715332
1967.5899658	1967.5499268	1945.5499268	2508.3100586	1991.111084
1967.6400146	1967.6	1945.6	2508.3701172	1666.0317383
1967.6600342	1967.62	1945.62	2508.4099121	1005.6047974
1967.6899414	1967.6499023	1945.6499023	2508.4299316	2986.666748
1967.8100586	1967.77002	1945.77002	2508.5700684	1716.552002
1967.969971	1967.9299316	1945.9299316	2508.74	1881.4024658
1967.99	1967.9499512	1945.9499512	2508.780029	999.6190186
