MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1527.2	1527.19873	1513.19873	2002.8300781	2176.9460449
1528.26001	1528.258789	1514.258789	2003.8299561	2120.2321777
1528.4	1528.3988037	1514.3988037	2004.9901123	241.3700256
1528.5500488	1528.5488281	1514.5488281	2006.1500244	258.6789246
1529.51001	1529.508789	1515.508789	2006.8599854	2704.0258789
1533.1400146	1533.1386719	1519.1386719	2010.1800537	2186.7241211
1534.2	1534.1986084	1520.1986084	2011.1801758	2119.482666
1534.3399658	1534.338623	1520.338623	2012.3400879	241.419632
1534.5	1534.4986572	1520.4986572	2013.51001	273.576416
1535.3	1535.2987061	1521.2987061	2014.209961	2285.8220215
1537.47998	1537.4786377	1523.4786377	2016.619873	1809.0876465
1540.1500244	1540.14856	1526.14856	2019.51001	1847.6772461
1540.4499512	1540.4484863	1526.4484863	2020.780029	472.2962341
1543.4300537	1543.4285889	1529.4285889	2023.8900146	1916.4715576
1546.4	1546.3984375	1532.3984375	2027	1909.9559326
1549.38	1549.378418	1535.378418	2030.1098633	1916.3930664
1552.3599854	1552.3582764	1538.3582764	2033.2200928	1916.2462158
1555.3299561	1555.3282471	1541.3282471	2036.3299561	1909.9559326
1559.9	1559.8981934	1545.8981934	2040.3199463	2290.7565918
1559.9499512	1559.94812	1545.94812	2040.3599854	2492.9067383
1561.13	1561.1281738	1547.1281738	2041.4700928	2126.0368652
1561.280029	1561.2781982	1547.2781982	2042.62	260.93158
1563	1562.9981689	1548.9981689	2044.3198242	2023.5478516
1563.0799561	1563.078125	1549.078125	2044.3900146	2281.3188477
1564.26001	1564.2581787	1550.2581787	2045.7398682	1748.291626
1566.9300537	1566.928101	1552.928101	2048.6398926	1841.4488525
1567.22998	1567.2280273	1553.2280273	2049.9	476.0495911
1570.209961	1570.2080078	1556.2080078	2053.01001	1916.2462158
1573.1800537	1573.1779785	1559.1779785	2056.1201172	1909.887939
1577.01001	1577.0079346	1563.0079346	2060.1101074	1919.7736816
1579.1400146	1579.1378174	1565.1378174	2062.3300781	1918.9614258
1580.8299561	1580.8277588	1566.8277588	2064.1101074	1898.740601
1582.1099854	1582.1077881	1568.1077881	2065.4499512	1910.581421
1586.6800537	1586.6777344	1572.6777344	2069.4399414	2290.7565918
1586.74	1586.737671	1572.737671	2069.49	2394.1657715
1587.9100342	1587.9077148	1573.9077148	2070.5900879	2127.1914063
1588.0600586	1588.057739	1574.057739	2071.74	260.93158
1589.77002	1589.7677	1575.7677	2073.4399414	2011.7713623
1589.8599854	1589.857666	1575.857666	2073.52002	2246.054199
1591.040039	1591.03772	1577.03772	2074.8500977	1774.3013916
1593.719971	1593.717529	1579.717529	2077.75	1848.2681885
1594.01001	1594.0075684	1580.0075684	2079.01001	460.3556519
1596.99	1596.9875488	1582.9875488	2082.1298828	1910.24231
1599.959961	1599.9573975	1585.9573975	2085.24	1909.9559326
1602.9399414	1602.9373779	1588.9373779	2088.3400879	1922.4356689
1605.9200439	1605.9173584	1591.9173584	2091.4499512	1916.4715576
1608.8900146	1608.887329	1594.887329	2094.5700684	1903.68042
1613.4499512	1613.4471436	1599.4471436	2098.5700684	2279.9560547
1613.5	1613.4971924	1599.4971924	2098.6	3332.0026855
1614.6800537	1614.6772461	1600.6772461	2099.7	2145.8544922
1614.8399658	1614.8371582	1600.8371582	2100.8601074	275.6710815
1616.5600586	1616.557251	1602.557251	2102.5600586	2023.6915283
1616.6400146	1616.637207	1602.637207	2102.6298828	2289.10498
1617.8199463	1617.8171387	1603.8171387	2103.969971	1760.8615723
1620.49	1620.487061	1606.487061	2106.8701172	1841.2974854
1620.790039	1620.787109	1606.787109	2108.1298828	476.3334656
1623.77002	1623.76709	1609.76709	2111.24	1916.3930664
1626.74	1626.7369385	1612.7369385	2114.3500977	1909.8094482
1629.719971	1629.7169189	1615.7169189	2117.469971	1910.24231
1632.7	1632.6967773	1618.6967773	2120.5800781	1916.2462158
1637.27002	1637.2668457	1623.2668457	2124.5800781	2285.0219727
1637.3199463	1637.3167725	1623.3167725	2124.6101074	3323.8757324
1638.5	1638.4967041	1624.4967041	2125.709961	2145.8544922
1641.3499756	1641.34668	1627.34668	2128.5800781	1985.9521484
1641.4300537	1641.4267578	1627.4267578	2128.6499023	2292.5998535
1641.62	1641.616699	1627.616699	2128.9199219	1407.5219727
1644.3	1644.2967529	1630.2967529	2131.8200684	1848.2003174
1644.6	1644.59668	1630.59668	2133.0900879	472.2962341
1647.5699463	1647.5665283	1633.5665283	2136.2	1909.9559326
1650.5500488	1650.546631	1636.546631	2139.3	1922.5144043
1653.530029	1653.526489	1639.526489	2142.4099121	1916.540039
1656.5	1656.49646	1642.49646	2145.530029	1903.68042
1659.47998	1659.4763184	1645.4763184	2148.6499023	1910.24231
1662.4499512	1662.446289	1648.446289	2151.75	1915.9782715
1667.030029	1667.0262451	1653.0262451	2155.75	2290.0266113
1667.0799561	1667.0761719	1653.0761719	2155.790039	2492.9067383
1668.25	1668.2462158	1654.2462158	2156.8798828	2147.2021484
1668.4	1668.39624	1654.39624	2158.040039	258.6257629
1670.12	1670.116211	1656.116211	2159.75	2011.6977539
1670.2	1670.196167	1656.196167	2159.8200684	2281.3188477
1671.38	1671.376221	1657.376221	2161.1499023	1774.6193848
1674.0500488	1674.0461426	1660.0461426	2164.0500488	1841.2974854
1674.3499756	1674.346069	1660.346069	2165.3200684	472.2962341
1677.3299561	1677.32605	1663.32605	2168.4299316	1916.540039
1680.3100586	1680.30603	1666.30603	2171.540039	1916.324707
1683.280029	1683.276001	1669.276001	2174.6499023	1909.9559326
1686.26001	1686.255859	1672.255859	2177.76001	1916.2462158
1689.22998	1689.22583	1675.22583	2180.8701172	1909.9559326
1693.790039	1693.7857666	1679.7857666	2184.8601074	2285.7392578
1693.8399658	1693.8356934	1679.8356934	2184.9	2507.8344727
1695.02002	1695.0157471	1681.0157471	2185.99	2164.6242676
1695.1800537	1695.1757813	1681.1757813	2187.1599121	273.576416
1696.9	1696.895752	1682.895752	2188.8601074	2023.26416
1696.97998	1696.975708	1682.975708	2188.9299316	2289.10498
1698.1600342	1698.1557617	1684.1557617	2190.27002	1761.3571777
1700.8299561	1700.8255615	1686.8255615	2193.1599121	1847.7451172
1701.13	1701.12561	1687.12561	2194.4299316	472.4884644
1704.1099854	1704.105591	1690.105591	2197.5500488	1910.0964355
1707.0899658	1707.085449	1693.085449	2200.6699219	1910.24231
1710.0600586	1710.055542	1696.055542	2203.77002	1916.2043457
1713.040039	1713.0354	1699.0354	2206.8798828	1916.3930664
1716.01001	1716.0053711	1702.0053711	2209.99	1909.8094482
1718.99	1718.985229	1704.985229	2213.0900879	1922.4356689
1721.959961	1721.9552	1707.9552	2216.209961	1903.9713135
1724.9399414	1724.935181	1710.935181	2219.3200684	1916.2462158
1727.9100342	1727.9051514	1713.9051514	2222.4299316	1910.0344238
1731.75	1731.7449951	1717.7449951	2226.4199219	1924.7911377
1731.790039	1731.7850342	1717.7850342	2226.459961	1999.2015381
1733.87	1733.86499	1719.86499	2228.6899414	1865.4567871
1735.5899658	1735.584961	1721.584961	2230.4199219	1988.4090576
1735.6700439	1735.665039	1721.665039	2230.49	2284.8017578
1736.8399658	1736.834961	1722.834961	2231.790039	1799.7133789
1739.8199463	1739.814819	1725.814819	2234.9099121	1910.24231
1742.790039	1742.7849121	1728.7849121	2238.01001	1916.2043457
1745.77002	1745.764771	1731.764771	2241.1201172	1916.2462158
1748.74	1748.7347412	1734.7347412	2244.22998	1909.9559326
1751.719971	1751.7146	1737.7146	2247.3400879	1916.2462158
1754.6899414	1754.68457	1740.68457	2250.4499512	1910.1022949
1757.6700439	1757.6646729	1743.6646729	2253.5600586	1916.324707
1760.6500244	1760.6445313	1746.6445313	2256.6699219	1916.3930664
1763.62	1763.614502	1749.614502	2259.790039	1903.8258057
1766.6	1766.59436	1752.59436	2262.8898926	1922.5834961
1769.5699463	1769.5643311	1755.5643311	2266.01001	1903.68042
1772.5500488	1772.5443115	1758.5443115	2269.1201172	1916.324707
1775.52002	1775.5142822	1761.5142822	2272.219971	1916.272949
1778.5	1778.494141	1764.494141	2275.3300781	1916.2462158
1781.469971	1781.4641113	1767.4641113	2278.4399414	1909.9559326
1784.4499512	1784.4440918	1770.4440918	2281.5500488	1916.3930664
1787.4300537	1787.4240723	1773.4240723	2284.6599121	1916.4715576
1790.4	1790.394043	1776.394043	2287.77002	1909.8094482
1793.38	1793.3739014	1779.3739014	2290.8898926	1910.24231
1796.3499756	1796.3438721	1782.3438721	2294	1909.9559326
1799.3299561	1799.32373	1785.32373	2297.1	1922.4356689
1802.3	1802.2938232	1788.2938232	2300.219971	1903.9040527
1805.280029	1805.2736816	1791.2736816	2303.3300781	1916.2462158
1809.8599854	1809.8536377	1795.8536377	2307.3200684	2295.712891
1809.9100342	1809.9036865	1795.9036865	2307.3601074	2499.0019531
1811.0799561	1811.0736084	1797.0736084	2308.459961	2127.43042
1811.22998	1811.2236328	1797.2236328	2309.6101074	260.8775024
1812.9499512	1812.9434814	1798.9434814	2311.3200684	2011.6977539
1813.030029	1813.02356	1799.02356	2311.3898926	2292.5998535
1814.209961	1814.2034912	1800.2034912	2312.719971	1774.1177979
1816.88	1816.8735352	1802.8735352	2315.6298828	1835.112061
1817.1800537	1817.173584	1803.173584	2316.9	472.4884644
1820.1600342	1820.1534424	1806.1534424	2320.01001	1916.3930664
1823.13	1823.1234131	1809.1234131	2323.1201172	1909.8094482
1826.1099854	1826.1032715	1812.1032715	2326.219971	1922.5834961
1829.0799561	1829.0732422	1815.0732422	2329.3300781	1909.9559326
1832.0600586	1832.0532227	1818.0532227	2332.4399414	1916.4715576
1836.62	1836.613159	1822.613159	2336.4399414	2279.9560547
1836.6700439	1836.663208	1822.663208	2336.469971	3332.0026855
1837.8499756	1837.84314	1823.84314	2337.5700684	2145.16748
1838.01001	1838.0031738	1824.0031738	2338.72998	275.881531
1839.72998	1839.7230225	1825.7230225	2340.4299316	2023.5478516
1839.8100586	1839.803101	1825.803101	2340.5	2284.8017578
1840.99	1840.9830322	1826.9830322	2341.8400879	1761.1749268
1843.6600342	1843.6530762	1829.6530762	2344.75	1835.112061
1843.959961	1843.9530029	1829.9530029	2346.01001	476.0495911
1846.9399414	1846.9328613	1832.9328613	2349.1201172	1916.2462158
1849.9100342	1849.9029541	1835.9029541	2352.24	1903.9040527
1852.8900146	1852.8828125	1838.8828125	2355.3500977	1916.3930664
1855.8599854	1855.8527832	1841.8527832	2358.4499512	1916.12561
1859.6899414	1859.6826172	1845.6826172	2362.4499512	1914.9676514
1861.8199463	1861.8126221	1847.8126221	2364.6599121	1927.44873
1863.8499756	1863.8426514	1849.8426514	2366.4499512	2268.390625
1866.38	1866.3725586	1852.3725586	2368.6599121	2289.4321289
1866.4300537	1866.4226074	1852.4226074	2368.7	2499.0019531
1867.6099854	1867.602539	1853.602539	2369.8	2145.16748
1867.77002	1867.7625732	1853.7625732	2370.969971	273.576416
1869.47998	1869.4725342	1855.4725342	2372.6599121	2023.6921387
1869.5600586	1869.5526123	1855.5526123	2372.72998	2284.8017578
1870.74	1870.7325439	1856.7325439	2374.0800781	1747.802124
1873.4100342	1873.4024658	1859.4024658	2376.969971	1847.82959
1873.719971	1873.7124023	1859.7124023	2378.24	488.0586548
1876.6899414	1876.682373	1862.682373	2381.3500977	1909.9559326
1879.6700439	1879.6623535	1865.6623535	2384.459961	1916.4715576
1882.6400146	1882.6323242	1868.6323242	2387.5700684	1909.8094482
1886.469971	1886.4621582	1872.4621582	2391.5700684	1914.9676514
1888.6	1888.5921631	1874.5921631	2393.780029	1927.6566162
1890.6400146	1890.6322021	1876.6322021	2395.5700684	2279.2722168
1893.1800537	1893.172119	1879.172119	2397.780029	2298.7380371
1893.22998	1893.2220459	1879.2220459	2397.8200684	2492.9067383
1894.4100342	1894.4021	1880.4021	2398.9199219	2145.8544922
1894.5500488	1894.5421143	1880.5421143	2400.0800781	241.3700256
1896.25	1896.2420654	1882.2420654	2401.780029	1999.7144775
1896.3399658	1896.3320313	1882.3320313	2401.8601074	2252.758789
1897.52002	1897.512085	1883.512085	2403.1899414	1774.6193848
1900.1899414	1900.1818848	1886.1818848	2406.0900879	1841.2133789
1900.5	1900.4919434	1886.4919434	2407.3601074	488.250885
1903.469971	1903.4619141	1889.4619141	2410.469971	1909.9559326
1906.4499512	1906.4417725	1892.4417725	2413.5700684	1922.4356689
1909.4200439	1909.4118652	1895.4118652	2416.6799316	1910.1809082
1912.4	1912.3917236	1898.3917236	2419.8	1910.0964355
1915.38	1915.3717041	1901.3717041	2422.9199219	1910.24231
1919.959961	1919.9515381	1905.9515381	2426.9099121	2295.712891
1920.01001	1920.0015869	1906.0015869	2426.9499512	2499.0019531
1921.1800537	1921.171631	1907.171631	2428.040039	2146.7324219
1921.3299561	1921.3215332	1907.3215332	2429.2	258.4684448
1923.0500488	1923.041626	1909.041626	2430.9099121	2011.8405762
1923.13	1923.121582	1909.121582	2430.97998	2281.3188477
1924.3	1924.291626	1910.291626	2432.3100586	1759.2508545
1926.97998	1926.9714355	1912.9714355	2435.209961	1848.2681885
1927.280029	1927.2714844	1913.2714844	2436.47998	472.4884644
1930.25	1930.2414551	1916.2414551	2439.5900879	1909.9559326
1933.22998	1933.2213135	1919.2213135	2442.6899414	1922.5834961
1936.2	1936.1912842	1922.1912842	2445.8	1909.8094482
1939.1800537	1939.1712646	1925.1712646	2448.9199219	1910.3205566
1942.1600342	1942.1512451	1928.1512451	2452.030029	1916.3930664
1946.72998	1946.721069	1932.721069	2456.02002	2290.5585938
1946.780029	1946.7711182	1932.7711182	2456.0600586	2499.0019531
1947.9499512	1947.94104	1933.94104	2457.1599121	2127.43042
1950.02002	1950.0111084	1936.0111084	2460.02002	1447.5386963
1950.0799561	1950.0710449	1936.0710449	2460.0900879	1710.1184082
1950.8100586	1950.8011475	1936.8011475	2461.25	1258.8760986
1951.0799561	1951.0710449	1937.0710449	2461.77002	1038.0662842
1953.75	1953.7409668	1939.7409668	2464.1	2291.7775879
1953.9300537	1953.921021	1939.921021	2465.47998	260.9489441
1954.0600586	1954.0510254	1940.0510254	2466.6499023	222.2417145
1957.030029	1957.0209961	1943.0209961	2470.3798828	1592.5252686
1960.01001	1960	1946	2474.1201172	1593.411011
1962.97998	1962.9708252	1948.9708252	2476.8300781	2191.9289551
1967.4100342	1967.4007568	1953.4007568	2480.8300781	2214.8828125
1967.47998	1967.4707031	1953.4707031	2480.8898926	2346.9650879
1968.9399414	1968.9306641	1954.9306641	2482.25	2146.6811523
1972.1099854	1972.100708	1958.100708	2484.8300781	2457.1955566
1972.3399658	1972.3305664	1958.3305664	2485.01001	2558.5952148
1973.97998	1973.9705811	1959.9705811	2486.3701172	2411.4265137
1974.72998	1974.7205811	1960.7205811	2487.030029	2272.883301
1977.8599854	1977.8505859	1963.8505859	2490.4499512	1830.4450684
1977.9499512	1977.9405518	1963.9405518	2490.5600586	1633.4940186
1980.530029	1980.5205078	1966.5205078	2491.8200684	4095.1501465
1980.8399658	1980.8304443	1966.8304443	2493.290039	421.717529
1983.8100586	1983.8005371	1969.8005371	2496	2191.8261719
1986.790039	1986.7803955	1972.7803955	2498.709961	2199.3164063
1989.76001	1989.7503662	1975.7503662	2501.4199219	2191.736084
1992.74	1992.7302246	1978.7302246	2504.1398926	2191.2194824
1995.719971	1995.7102051	1981.7102051	2506.8500977	2199.1230469
2000.6800537	2000.670166	1986.670166	2510.8500977	2479.8803711
2000.76001	2000.7501221	1986.7501221	2510.9099121	2682.8310547
2001.52002	2001.5101318	1987.5101318	2511.5800781	2267.9855957
2001.6700439	2001.6601563	1987.6601563	2512.9399414	220.6299133
2003.75	2003.7401123	1989.7401123	2514.8500977	2177.6855469
2004.01001	2004	1990	2515.0900879	2168.0717773
2004.6400146	2004.630127	1990.630127	2515.72998	1968.98938
2007.3199463	2007.3099365	1993.3099365	2516.4299316	7656.84082
2007.62	2007.6099854	1993.6099854	2518.51001	288.475189
2010.5899658	2010.5799561	1996.5799561	2521.219971	2191.950439
2015.5500488	2015.540039	2001.540039	2525.219971	2480.0734863
2015.63	2015.62	2001.62	2525.280029	2661.5874023
2016.3900146	2016.38	2002.38	2525.9499512	2268.8342285
2016.540039	2016.530029	2002.530029	2527.3100586	220.595261
2018.62	2018.6099854	2004.6099854	2529.219971	2178.269043
2018.8900146	2018.88	2004.88	2529.459961	2249.342529
2019.52002	2019.51001	2005.51001	2530.0900879	1999.57019
2022.2	2022.1899414	2008.1899414	2530.790039	7656.980957
2022.5	2022.49	2008.49	2532.8701172	288.513519
2025.469971	2025.459961	2011.459961	2535.5800781	2191.776123
2028.4499512	2028.4399414	2014.4399414	2538.3100586	2183.22168
2031.4200439	2031.4100342	2017.4100342	2541.02002	2192.059082
2034.4	2034.3900146	2020.3900146	2543.72998	2199.1630859
2037.37	2037.3599854	2023.3599854	2546.4399414	2191.9689941
2042.3199463	2042.3099365	2028.3099365	2550.4399414	2475.0075684
2042.4	2042.3900146	2028.3900146	2550.5	2665.6508789
2043.1600342	2043.1500244	2029.1500244	2551.1699219	2268.8342285
2043.3199463	2043.3099365	2029.3099365	2552.540039	233.4156952
2045.3900146	2045.38	2031.38	2554.4399414	2179.0678711
2045.6600342	2045.6500244	2031.6500244	2554.6799316	2251.5786133
2046.3	2046.290039	2032.290039	2555.3200684	1999.5649414
2048.969971	2048.959961	2034.959961	2556.01001	7739.090332
2049.280029	2049.27002	2035.27002	2558.0900879	298.1384583
2054.22998	2054.219971	2040.219971	2562.0900879	2474.8598633
2054.3100586	2054.3	2040.3	2562.1499023	2676.2709961
2055.0700684	2055.0600586	2041.0600586	2562.8200684	2268.8342285
2058.0600586	2058.0500488	2044.0500488	2566.0900879	1828.6567383
2058.2	2058.1899414	2044.1899414	2566.25	1748.8881836
2058.27002	2058.26001	2044.26001	2566.3400879	1559.0875244
2060.8701172	2060.8601074	2046.8601074	2567.6101074	4094.4621582
2061.1799316	2061.1699219	2047.1699219	2569.0800781	421.4907532
2066.1398926	2066.1298828	2052.1298828	2573.0800781	2480.0124512
2066.219971	2066.209961	2052.209961	2573.1398926	2676.2709961
2066.97998	2066.969971	2052.969971	2573.8100586	2268.0271
2067.1298828	2067.119873	2053.119873	2575.1699219	220.454422
2069.2	2069.1899414	2055.1899414	2577.0800781	2167.6435547
2069.459961	2069.4499512	2055.4499512	2577.3200684	2165.958252
2070.1	2070.0900879	2056.0900879	2577.959961	2000.6915283
2072.77002	2072.76001	2058.76001	2578.6499023	7739.090332
2075.8898926	2075.8798828	2061.8798828	2582.6499023	1559.956665
2075.9099121	2075.9	2061.9	2582.6799316	1332.825439
2076.0600586	2076.0500488	2062.0500488	2584.0600586	217.608841
2078.9099121	2078.9	2064.9	2586.6499023	2200.7092285
2079.030029	2079.02002	2065.02002	2586.77002	1999.2380371
2081.719971	2081.709961	2067.709961	2587.469971	7685.5805664
2082.01001	2082	2068	2589.540039	280.2377319
2084.97998	2084.969971	2070.969971	2592.27002	2175.6982422
2087.959961	2087.9499512	2073.9499512	2594.97998	2199.356689
2090.9299316	2090.9199219	2076.9199219	2597.6899414	2191.9689941
2093.9099121	2093.9	2079.9	2600.4	2199.1630859
2096.8798828	2096.869873	2082.869873	2603.1201172	2183.70752
2099.8601074	2099.8500977	2085.8500977	2605.8300781	2199.3432617
2104.8200684	2104.8100586	2090.8100586	2609.8300781	2480.0124512
2104.9	2104.8898926	2090.8898926	2609.8898926	2668.1115723
2105.6599121	2105.6499023	2091.6499023	2610.5500488	2302.4282227
2108.6499023	2108.6398926	2094.6398926	2613.8300781	1823.2067871
2108.790039	2108.780029	2094.780029	2613.99	1751.94043
2108.8601074	2108.8500977	2094.8500977	2614.0800781	1554.9630127
2111.459961	2111.4499512	2097.4499512	2615.3500977	4094.8464355
2111.76001	2111.75	2097.75	2616.8200684	408.2049866
2116.969971	2116.959961	2102.959961	2620.8200684	2605.013916
2117.0500488	2117.040039	2103.040039	2620.8798828	2676.2709961
2117.5600586	2117.5500488	2103.5500488	2621.3300781	2266.0339355
2120.6899414	2120.6799316	2106.6799316	2624.3100586	2100.5969238
2121.5500488	2121.540039	2107.540039	2624.8200684	3373.1201172
2121.959961	2121.9499512	2107.9499512	2625.0600586	3414.689209
2123.3601074	2123.3500977	2109.3500977	2625.8898926	3375.0805664
2123.6599121	2123.6499023	2109.6499023	2626.9199219	582.028259
2126.6398926	2126.6298828	2112.6298828	2629.4199219	2384.1572266
2129.6101074	2129.6	2115.6	2631.9099121	2385.6728516
2132.5900879	2132.5800781	2118.5800781	2634.4099121	2383.9299316
2135.5700684	2135.5600586	2121.5600586	2636.9	2393.5166016
2138.540039	2138.530029	2124.530029	2639.4	2375.922119
2141.52002	2141.51001	2127.51001	2641.8898926	2393.74585
2144.49	2144.47998	2130.47998	2644.3798828	2385.4768066
2147.469971	2147.459961	2133.459961	2646.8701172	2393.2875977
2150.4399414	2150.4299316	2136.4299316	2649.3898926	2357.2636719
2153.4199219	2153.4099121	2139.4099121	2651.8798828	2393.74585
2156.3898926	2156.3798828	2142.3798828	2654.3701172	2385.2485352
2161.6201172	2161.6101074	2147.6101074	2658.3701172	2615.1459961
2161.7	2161.6899414	2147.6899414	2658.4299316	2668.1115723
2162.2	2162.1899414	2148.1899414	2658.8701172	2270.873779
2162.3500977	2162.3400879	2148.3400879	2659.8	322.9538574
2165.3200684	2165.3100586	2151.3100586	2662.3	2375.922119
2165.459961	2165.4499512	2151.4499512	2662.3601074	4656.7617188
2166.0900879	2166.0800781	2152.0800781	2662.6699219	4069.1977539
2167.99	2167.97998	2153.97998	2663.5	4577.1210938
2168.3	2168.290039	2154.290039	2664.9099121	439.87146
2173.52002	2173.51001	2159.51001	2668.9099121	2609.8632813
2173.6	2173.5900879	2159.5900879	2668.969971	2676.2709961
2174.1	2174.0900879	2160.0900879	2669.4199219	2221.5593262
2174.25	2174.24	2160.24	2670.3400879	325.85437
2177.219971	2177.209961	2163.209961	2672.8300781	2385.4768066
2177.3798828	2177.369873	2163.369873	2672.9099121	4004.298584
2178.01001	2178	2164	2673.209961	4201.8188477
2179.9	2179.8898926	2165.8898926	2674.040039	4553.0063477
2180.2	2180.1899414	2166.1899414	2675.459961	422.668671
2183.1699219	2183.159668	2169.159668	2677.9499512	2385.3547363
2188.4	2188.3894043	2174.3894043	2681.9499512	2614.84082
2188.47998	2188.4694824	2174.4694824	2682.01001	2665.4641113
2188.97998	2188.9694824	2174.9694824	2682.4499512	2271.9450684
2189.1298828	2189.1193848	2175.1193848	2683.3798828	322.4061584
2192.1	2192.0893555	2178.0893555	2685.8701172	2385.2775879
2192.26001	2192.2492676	2178.2492676	2685.9499512	4004.018311
2192.8898926	2192.87915	2178.87915	2686.25	4199.8969727
2194.790039	2194.7790527	2180.7790527	2687.0800781	4577.38916
2195.0800781	2195.0690918	2181.0690918	2688.49	411.4415283
2198.0500488	2198.0388184	2184.0388184	2690.99	2375.755859
2201.030029	2201.0185547	2187.0185547	2693.47998	2393.3491211
2204	2203.9882813	2189.9882813	2695.97998	2375.755859
2209.22998	2209.2180176	2195.2180176	2699.97998	2614.84082
2209.3100586	2209.2980957	2195.2980957	2700.040039	2665.4641113
2209.8100586	2209.7980957	2195.7980957	2700.47998	2273.17627
2209.959961	2209.947998	2195.947998	2701.4	325.9160156
2214	2213.987793	2199.987793	2703.97998	3131.3925781
2214.3798828	2214.3674316	2200.3674316	2704.219971	3164.3146973
2215.6101074	2215.5976563	2201.5976563	2705.040039	3000.625
2215.75	2215.7375488	2201.7375488	2705.969971	300.8002625
2215.9099121	2215.897461	2201.897461	2706.9	343.934906
2218.8798828	2218.8671875	2204.8671875	2709.3898926	2385.3098145
2221.5500488	2221.537109	2207.537109	2710.530029	4683.69043
2221.8601074	2221.847168	2207.847168	2711.9499512	436.6651917
2224.8300781	2224.8168945	2210.8168945	2714.4399414	2385.53833
2227.8100586	2227.796875	2213.796875	2716.9399414	2383.762939
2230.790039	2230.7766113	2216.7766113	2719.4299316	2393.3491211
2236.01001	2235.9960938	2221.9960938	2723.4299316	2609.8361816
2236.0900879	2236.0761719	2222.0761719	2723.49	2665.4641113
2236.5900879	2236.5761719	2222.5761719	2723.9399414	2222.5810547
2239.709961	2239.695801	2225.695801	2726.9099121	2100.7915039
2240.5900879	2240.5759277	2226.5759277	2727.4299316	3384.9257813
2241	2240.98584	2226.98584	2727.6699219	3414.4501953
2242.4	2242.385498	2228.385498	2728.51001	3333.071289
2242.6899414	2242.6755371	2228.6755371	2729.530029	568.55658
2245.6599121	2245.6452637	2231.6452637	2732.040039	2366.50293
2250.8898926	2250.875	2236.875	2736.040039	2614.6850586
2250.969971	2250.9550781	2236.9550781	2736.1	2665.4641113
2251.469971	2251.4550781	2237.4550781	2736.540039	2273.17627
2251.6201172	2251.6052246	2237.6052246	2737.459961	326.4468079
2254.5900879	2254.5749512	2240.5749512	2739.959961	2375.755859
2254.75	2254.7348633	2240.7348633	2740.030029	4562.4018555
2255.3798828	2255.3647461	2241.3647461	2740.3400879	4064.2077637
2257.280029	2257.2646484	2243.2646484	2741.1599121	4634.6230469
2257.5700684	2257.5546875	2243.5546875	2742.5700684	411.3023987
2260.540039	2260.5244141	2246.5244141	2745.0700684	2375.9824219
2263.52002	2263.50415	2249.50415	2747.5600586	2393.3491211
2266.49	2266.473877	2252.473877	2750.0600586	2375.755859
2271.3200684	2271.303711	2257.303711	2754.0600586	2414.901123
2271.3898926	2271.3735352	2257.3735352	2754.1201172	2324.1547852
2272.4499512	2272.4335938	2258.4335938	2755.1599121	2038.93457
2275.4199219	2275.40332	2261.40332	2757.6599121	2375.755859
2276.0700684	2276.0534668	2262.0534668	2758.0600586	3249.9655762
2276.27002	2276.253418	2262.253418	2758.1799316	3334.3828125
2278.4	2278.3830566	2264.3830566	2760.219971	2087.822998
2281.3701172	2281.3530273	2267.3530273	2762.709961	2385.734375
2284.3500977	2284.3327637	2270.3327637	2765.209961	2383.762939
2287.3200684	2287.3027344	2273.3027344	2767.7	2385.3098145
2292.530029	2292.512207	2278.512207	2771.7	2604.831543
2292.6101074	2292.5922852	2278.5922852	2771.76001	2665.4641113
2293.1201172	2293.1022949	2279.1022949	2772.209961	2267.0761719
2293.280029	2293.262207	2279.262207	2773.1398926	343.846741
2296.25	2296.2319336	2282.2319336	2775.6298828	2385.3098145
2296.3898926	2296.3718262	2282.3718262	2775.6899414	4674.9873047
2297.02002	2297.0019531	2283.0019531	2776	4062.657959
2298.9199219	2298.9016113	2284.9016113	2776.8300781	4576.8007813
2299.22998	2299.21167	2285.21167	2778.25	436.7385254
2302.2	2302.1813965	2288.1813965	2780.74	2385.3098145
2307.4	2307.3811035	2293.3811035	2784.74	2599.8271484
2307.47998	2307.4611816	2293.4611816	2784.8	2665.4641113
2307.99	2307.9711914	2293.9711914	2785.24	2318.6843262
2308.1499023	2308.1311035	2294.1311035	2786.1799316	340.1841431
2311.1298828	2311.11084	2297.11084	2788.6699219	2393.578369
2311.27002	2311.2509766	2297.2509766	2788.74	3998.196289
2311.9	2311.8806152	2297.8806152	2789.040039	4196.5610352
2313.8	2313.7807617	2299.7807617	2789.8601074	4634.6230469
2314.1101074	2314.09082	2300.09082	2791.280029	436.6651917
2317.0800781	2317.0605469	2303.0605469	2793.77002	2385.3098145
2322.290039	2322.27002	2308.27002	2797.77002	2604.831543
2322.3701172	2322.3500977	2308.3500977	2797.8300781	2665.4641113
2322.8701172	2322.8500977	2308.8500977	2798.280029	2222.5810547
2323.030029	2323.01001	2309.01001	2799.209961	343.846741
2326.01001	2325.9897461	2311.9897461	2801.7	2393.578369
2326.1499023	2326.1296387	2312.1296387	2801.77002	3991.2307129
2326.780029	2326.7597656	2312.7597656	2802.0700684	4198.1875
