MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1604.2	1604.1837158	1585.1837158	2106.4	107.7920532
1604.280029	1604.2637939	1585.2637939	2110.4	40.0241623
1604.3100586	1604.2938232	1585.2938232	2112.4299316	29.5756416
1604.3499756	1604.3336182	1585.3336182	2114.4	40.5081787
1604.3900146	1604.3736572	1585.3736572	2116.459961	38.859108
1604.51001	1604.4936523	1585.4936523	2118.51001	117.01413
1604.540039	1604.5236816	1585.5236816	2120.52002	29.8668041
1604.5799561	1604.5635986	1585.5635986	2122.530029	39.7057037
1604.7	1604.6834717	1585.6834717	2124.5700684	117.5884628
1604.72998	1604.713501	1585.713501	2126.5800781	29.8703461
1604.77002	1604.75354	1585.75354	2128.5900879	39.822403
1604.8499756	1604.8334961	1585.8334961	2130.6201172	78.7481537
1604.8900146	1604.8735352	1585.8735352	2132.6298828	39.827129
1604.959961	1604.9434814	1585.9434814	2134.6599121	68.8815155
1605	1604.9833984	1585.9833984	2136.6699219	39.827129
1605.040039	1605.0234375	1586.0234375	2138.6799316	39.822403
1605.1899414	1605.17334	1586.17334	2138.77002	3325.3647461
1605.22998	1605.2133789	1586.2133789	2138.8400879	1141.9819336
1605.3100586	1605.293335	1586.293335	2138.9399414	1606.4243164
1605.5	1605.4832764	1586.4832764	2139.040039	3792.2155762
1605.530029	1605.5133057	1586.5133057	2139.1	999.2341919
1605.6099854	1605.59314	1586.59314	2139.2	1600.147461
1605.6899414	1605.6730957	1586.6730957	2139.27002	2280.4821777
1605.719971	1605.703125	1586.703125	2139.3200684	1199.0810547
1605.8	1605.7832031	1586.7832031	2139.3798828	2675.2404785
1605.8399658	1605.82312	1586.82312	2139.4399414	1328.2503662
1605.88	1605.863159	1586.863159	2139.49	1606.4243164
1605.9499512	1605.9329834	1586.9329834	2139.5900879	1396.4907227
1605.99	1605.9730225	1586.9730225	2139.6499023	1337.620239
1606.0699463	1606.0529785	1587.0529785	2139.76001	1451.2159424
1606.1099854	1606.0930176	1587.0930176	2139.8100586	1598.77478
1606.1800537	1606.1630859	1587.1630859	2139.8798828	2005.2890625
1606.219971	1606.2030029	1587.2030029	2139.9299316	1593.900391
1606.3	1606.282959	1587.282959	2140.040039	1456.584351
1606.37	1606.3529053	1587.3529053	2140.1	2327.484619
1606.4100342	1606.3929443	1587.3929443	2140.1499023	1606.4243164
1606.49	1606.4729	1587.4729	2140.219971	2280.4821777
1606.52002	1606.50293	1587.50293	2140.27002	1199.0810547
1606.719971	1606.7027588	1587.7027588	2140.3798828	3637.02002
1606.75	1606.7327881	1587.7327881	2140.4299316	1199.0810547
1606.8299561	1606.8127441	1587.8127441	2140.49	2660.5625
1606.87	1606.8526611	1587.8526611	2140.5500488	1332.3122559
1607.1700439	1607.15271	1588.15271	2140.709961	3755.258301
1607.209961	1607.1925049	1588.1925049	2140.76001	1593.900391
1607.47998	1607.4625244	1588.4625244	2140.8898926	4154.5249023
1607.52002	1607.5024414	1588.5024414	2140.9399414	1598.77478
1607.5899658	1607.5723877	1588.5723877	2141.01001	1994.9866943
1607.63	1607.6124268	1588.6124268	2141.0600586	1598.77478
1607.8199463	1607.8022461	1588.8022461	2141.1699219	3454.9470215
1607.8599854	1607.8422852	1588.8422852	2141.219971	1606.4243164
1607.9300537	1607.9123535	1588.9123535	2141.3200684	1398.9278564
1608.01001	1607.99231	1588.99231	2141.3798828	2671.1623535
1608.0500488	1608.0323486	1589.0323486	2141.4299316	1598.77478
1608.0899658	1608.0722656	1589.0722656	2141.5	1138.5002441
1608.12	1608.1022949	1589.1022949	2141.5500488	1199.0810547
1608.1600342	1608.1422119	1589.1422119	2141.6	1598.77478
1608.2	1608.1821289	1589.1821289	2141.6499023	1601.5267334
1608.24	1608.222168	1589.222168	2141.7	1598.77478
1608.3199463	1608.302124	1589.302124	2141.76001	2660.5625
1608.3499756	1608.3321533	1589.3321533	2141.8100586	1204.8182373
1608.4300537	1608.4122314	1589.4122314	2141.8798828	2291.7590332
1608.469971	1608.4520264	1589.4520264	2141.9299316	1593.900391
1608.51001	1608.4920654	1589.4920654	2141.97998	1598.77478
1608.72998	1608.7120361	1589.7120361	2142.1	3659.796875
1608.77002	1608.7519531	1589.7519531	2142.1599121	1337.620239
1608.8100586	1608.7919922	1589.7919922	2142.209961	1598.77478
1608.8499756	1608.831909	1589.831909	2142.26001	1593.900391
1608.959961	1608.9418945	1589.9418945	2142.3400879	2744.8476563
1609	1608.9819336	1589.9819336	2142.3898926	1614.147583
1609.0799561	1609.06189	1590.06189	2142.459961	2280.4821777
1609.12	1609.1018066	1590.1018066	2142.51001	1598.77478
1609.1500244	1609.1318359	1590.1318359	2142.5600586	1199.0810547
1609.1899414	1609.1717529	1590.1717529	2142.6101074	1593.900391
1609.3100586	1609.29187	1590.29187	2142.6899414	3006.6508789
1609.38	1609.3618164	1590.3618164	2142.8	1269.5369873
1609.459961	1609.44165	1590.44165	2142.8601074	2660.5625
1609.5	1609.481689	1590.481689	2142.9099121	1606.4243164
1609.5699463	1609.5516357	1590.5516357	2142.99	1750.8242188
1609.6099854	1609.5916748	1590.5916748	2143.040039	1598.77478
1609.6899414	1609.671631	1590.671631	2143.1	2660.5625
1609.719971	1609.7015381	1590.7015381	2143.1499023	1204.8182373
1609.8	1609.7816162	1590.7816162	2143.219971	2283.9638672
1609.8399658	1609.8215332	1590.8215332	2143.27002	1593.900391
1609.9200439	1609.9016113	1590.9016113	2143.3300781	2664.6245117
1609.9499512	1609.9315186	1590.9315186	2143.3798828	1199.9206543
1610.1099854	1610.091431	1591.091431	2143.52002	2282.2231445
1610.1400146	1610.12146	1591.12146	2143.5700684	1199.0810547
1610.1800537	1610.161499	1591.161499	2143.6201172	1606.4243164
1610.3	1610.2814941	1591.2814941	2143.7	3003.595459
1610.3299561	1610.3114014	1591.3114014	2143.76001	995.1723022
1610.4100342	1610.3913574	1591.3913574	2143.8300781	2283.9638672
1610.4499512	1610.4312744	1591.4312744	2143.8798828	1601.5267334
1610.49	1610.4713135	1591.4713135	2143.9299316	1598.77478
1610.6400146	1610.6213379	1591.6213379	2144.02002	3328.0727539
1610.6800537	1610.6612549	1591.6612549	2144.0700684	1598.77478
1610.790039	1610.77124	1591.77124	2144.1499023	2753.04126
1610.8299561	1610.8111572	1591.8111572	2144.2	1601.5267334
1610.9399414	1610.9211426	1591.9211426	2144.280029	2744.8476563
1611.02002	1611.0010986	1592.0010986	2144.3500977	2283.9638672
1611.1	1611.0810547	1592.0810547	2144.4099121	2671.1623535
1611.13	1611.111084	1592.111084	2144.469971	999.2341919
1611.1700439	1611.151123	1592.151123	2144.52002	1598.77478
1611.209961	1611.19104	1592.19104	2144.5700684	1593.900391
1611.25	1611.231079	1592.231079	2144.6201172	1598.77478
1611.3299561	1611.3109131	1592.3109131	2144.6899414	2288.265381
1611.4	1611.3809814	1592.3809814	2144.75	2331.5463867
1611.4399414	1611.4208984	1592.4208984	2144.8	1601.5267334
1611.47998	1611.4609375	1592.4609375	2144.8500977	1598.77478
1611.52002	1611.5009766	1592.5009766	2144.9	1606.4243164
1611.5899658	1611.5709229	1592.5709229	2144.969971	1994.9866943
1611.63	1611.61084	1592.61084	2145.02002	1598.77478
1611.709961	1611.6907959	1592.6907959	2145.0800781	2660.5625
1611.74	1611.7208252	1592.7208252	2145.1499023	859.4096069
1611.780029	1611.7608643	1592.7608643	2145.2	1598.77478
1611.8199463	1611.8007813	1592.8007813	2145.25	1593.900391
1611.8599854	1611.84082	1592.84082	2145.3	1598.77478
1611.9300537	1611.9108887	1592.9108887	2145.4	1405.6213379
1611.969971	1611.9506836	1592.9506836	2145.4499512	1593.900391
1612.0899658	1612.0706787	1593.0706787	2145.6201172	1409.25
1612.13	1612.1107178	1593.1107178	2145.6699219	1606.4243164
1612.1600342	1612.1407471	1593.1407471	2145.719971	1199.0810547
1612.280029	1612.26062	1593.26062	2145.8898926	1411.22644
1612.3499756	1612.3305664	1593.3305664	2146	1272.2908936
1612.4300537	1612.4106445	1593.4106445	2146.1101074	1453.4315186
1612.469971	1612.4505615	1593.4505615	2146.1599121	1601.5267334
1612.51001	1612.490601	1593.490601	2146.219971	1332.3122559
1612.540039	1612.52063	1593.52063	2146.27002	1199.0810547
1612.6600342	1612.6405029	1593.6405029	2146.4499512	1332.7211914
1612.7	1612.68042	1593.68042	2146.5	1593.900391
1612.77002	1612.7504883	1593.7504883	2146.5700684	2005.2890625
1612.8100586	1612.7905273	1593.7905273	2146.6298828	1337.620239
1612.8499756	1612.8304443	1593.8304443	2146.6799316	1593.900391
1612.9300537	1612.9104	1593.9104	2146.790039	1453.4315186
1613	1612.9803467	1593.9803467	2146.9	1272.2908936
1613.040039	1613.0203857	1594.0203857	2146.9499512	1598.77478
1613.0799561	1613.0603027	1594.0603027	2147.01001	1328.2503662
1613.12	1613.1003418	1594.1003418	2147.0700684	1332.3122559
1613.1500244	1613.1303711	1594.1303711	2147.1201172	1204.8182373
1613.1899414	1613.1702881	1594.1702881	2147.1699219	1601.5267334
1613.22998	1613.2102051	1594.2102051	2147.22998	1332.3122559
1613.3100586	1613.2902832	1594.2902832	2147.3300781	1598.77478
1613.3399658	1613.32019	1594.32019	2147.3798828	1199.9206543
1613.38	1613.360229	1594.360229	2147.4299316	1598.77478
1613.459961	1613.4401855	1594.4401855	2147.540039	1451.2159424
1613.5	1613.4802246	1594.4802246	2147.5900879	1598.77478
1613.5699463	1613.5500488	1594.5500488	2147.6599121	2001.7955322
1613.76001	1613.7401123	1594.7401123	2147.76001	3803.7092285
1613.8	1613.7801514	1594.7801514	2147.8100586	1598.77478
1613.8399658	1613.8200684	1594.8200684	2147.8798828	1142.3859863
1613.99	1613.969971	1594.969971	2148.01001	2304.050293
1614.030029	1614.01001	1595.01001	2148.0600586	1599.2365723
1614.0699463	1614.0499268	1595.0499268	2148.1101074	1594.5142822
1614.1099854	1614.0899658	1595.0899658	2148.1599121	1607.043091
1614.1400146	1614.12	1595.12	2148.209961	1199.5428467
1614.1800537	1614.1600342	1595.1600342	2148.26001	1599.3905029
1614.26001	1614.24	1595.24	2148.3701172	1454.9240723
1614.37	1614.3499756	1595.3499756	2148.4499512	2754.1015625
1614.4100342	1614.3900146	1595.3900146	2148.5	1599.3905029
1614.4499512	1614.4299316	1595.4299316	2148.5500488	1594.5142822
1614.49	1614.469971	1595.469971	2148.6	1599.3905029
1614.75	1614.72998	1595.72998	2148.75	3467.5993652
1614.790039	1614.77002	1595.77002	2148.8	1599.3905029
1614.9100342	1614.8900146	1595.8900146	2148.8798828	3013.7485352
1614.9399414	1614.9199219	1595.9199219	2148.9299316	1194.666626
1615.02002	1615	1596	2149	2284.8435059
1615.1	1615.0799561	1596.0799561	2149.0600586	2661.5874023
1615.1400146	1615.12	1596.12	2149.1101074	1599.3905029
1615.1700439	1615.1500244	1596.1500244	2149.1599121	1205.2823486
1615.290039	1615.27002	1596.27002	2149.24	2995.80957
1615.3299561	1615.3099365	1596.3099365	2149.290039	1594.5142822
1615.3599854	1615.3399658	1596.3399658	2149.3400879	1199.5428467
1615.4399414	1615.4199219	1596.4199219	2149.4099121	2289.1467285
1615.47998	1615.459961	1596.459961	2149.469971	1338.135498
1615.5500488	1615.530029	1596.530029	2149.540039	1999.2380371
1615.63	1615.6099854	1596.6099854	2149.6398926	1600.7636719
1615.709961	1615.6899414	1596.6899414	2149.709961	2281.3605957
1615.74	1615.719971	1596.719971	2149.76001	1199.5428467
1615.780029	1615.76001	1596.76001	2149.8100586	1599.3905029
1615.8199463	1615.8	1596.8	2149.8601074	1594.5142822
1615.8599854	1615.8399658	1596.8399658	2149.9099121	1607.043091
1616.0500488	1616.030029	1597.030029	2150.02002	3451.012939
1616.0899658	1616.0699463	1597.0699463	2150.0700684	1602.1435547
1616.13	1616.1099854	1597.1099854	2150.1201172	1599.3905029
1616.1600342	1616.1400146	1597.1400146	2150.1699219	1205.2823486
1616.24	1616.219971	1597.219971	2150.25	1996.19043
1616.280029	1616.26001	1597.26001	2150.3	1599.3905029
1616.3499756	1616.3299561	1597.3299561	2150.3601074	2328.380859
1616.4300537	1616.4100342	1597.4100342	2150.469971	1457.1453857
1616.469971	1616.4499512	1597.4499512	2150.52002	1594.5142822
1616.74	1616.719971	1597.719971	2150.6599121	3865.337891
1616.77002	1616.75	1597.75	2150.709961	1199.5428467
1616.8900146	1616.87	1597.87	2150.790039	2995.80957
1616.9300537	1616.9100342	1597.9100342	2150.8400879	1599.3905029
1617.0799561	1617.0599365	1598.0599365	2150.9299316	3335.4694824
1617.12	1617.1	1598.1	2150.97998	1599.3905029
1617.38	1617.3599854	1598.3599854	2151.1201172	3709.3876953
1617.4200439	1617.4	1598.4	2151.1799316	1338.135498
1617.459961	1617.4399414	1598.4399414	2151.22998	1594.5142822
1617.72998	1617.709961	1598.709961	2151.3701172	3858.75293
1617.76001	1617.74	1598.74	2151.4199219	1205.2823486
1617.88	1617.8599854	1598.8599854	2151.5	2995.80957
1617.9200439	1617.9	1598.9	2151.5500488	1599.3905029
1618.0699463	1618.0499268	1599.0499268	2151.6398926	3335.4694824
1618.1099854	1618.0899658	1599.0899658	2151.6899414	1599.3905029
1618.4100342	1618.3900146	1599.3900146	2151.8400879	4001.5771484
1618.4499512	1618.4299316	1599.4299316	2151.8898926	1602.1435547
1618.49	1618.469971	1599.469971	2151.9399414	1599.3905029
1618.530029	1618.51001	1599.51001	2152	1332.825439
1618.719971	1618.7	1599.7	2152.1101074	3448.796631
1618.75	1618.72998	1599.72998	2152.1599121	1205.2823486
1618.790039	1618.77002	1599.77002	2152.209961	1599.3905029
1618.87	1618.8499756	1599.8499756	2152.280029	2281.3605957
1618.97998	1618.959961	1599.959961	2152.4499512	1295.82019
1619.0600586	1619.040039	1600.040039	2152.5500488	1599.3905029
1619.1	1619.0799561	1600.0799561	2152.6	1594.5142822
1619.1400146	1619.12	1600.12	2152.6499023	1607.043091
1619.209961	1619.1899414	1600.1899414	2152.709961	2328.380859
1619.25	1619.22998	1600.22998	2152.76001	1599.3905029
1619.290039	1619.27002	1600.27002	2152.8200684	1332.825439
1619.3299561	1619.3099365	1600.3099365	2152.8798828	1334.0557861
1619.4	1619.38	1600.38	2152.9399414	2332.4443359
1619.4399414	1619.4199219	1600.4199219	2152.99	1594.5142822
1619.52002	1619.5	1600.5	2153.0900879	1603.2076416
1619.5899658	1619.5699463	1600.5699463	2153.1599121	2002.5665283
1619.63	1619.6099854	1600.6099854	2153.209961	1599.3905029
1619.709961	1619.6899414	1600.6899414	2153.27002	2661.5874023
1619.75	1619.72998	1600.72998	2153.3200684	1599.3905029
1619.780029	1619.76001	1600.76001	2153.3701172	1199.5428467
1619.8599854	1619.8399658	1600.8399658	2153.4399414	2289.1467285
1619.9	1619.88	1600.88	2153.49	1599.3905029
1620.0500488	1620.030029	1601.030029	2153.5900879	2996.4189453
1620.0899658	1620.0699463	1601.0699463	2153.6398926	1609.8461914
1620.3900146	1620.37	1601.37	2153.8	3745.5239258
1620.4300537	1620.4100342	1601.4100342	2153.8500977	1599.3905029
1620.74	1620.719971	1601.719971	2154	4133.443359
1620.77002	1620.75	1601.75	2154.0500488	1199.5428467
1621.040039	1621.02002	1602.02002	2154.1899414	3865.337891
1621.0799561	1621.0599365	1602.0599365	2154.24	1594.5142822
1621.22998	1621.209961	1602.209961	2154.3300781	3329.3544922
1621.27002	1621.25	1602.25	2154.3798828	1607.043091
1621.3499756	1621.3299561	1602.3299561	2154.4499512	2281.3605957
1621.38	1621.3599854	1602.3599854	2154.5	1199.5428467
1621.4200439	1621.4	1602.4	2154.5600586	1332.825439
1621.5	1621.47998	1602.47998	2154.6201172	2661.5874023
1621.5699463	1621.5499268	1602.5499268	2154.72998	1272.7808838
1621.6099854	1621.5899658	1602.5899658	2154.780029	1607.043091
1621.6899414	1621.6699219	1602.6699219	2154.8898926	1454.9240723
1621.72998	1621.709961	1602.709961	2154.9399414	1599.3905029
1621.76001	1621.74	1602.74	2154.99	1199.5428467
1621.8	1621.780029	1602.780029	2155.040039	1599.3905029
1621.9200439	1621.9	1602.9	2155.1201172	2995.80957
1621.959961	1621.9399414	1602.9399414	2155.1699219	1602.1435547
