DEPTH,CAL,DTCO,DTSM,LITHO,PHIE,PHIT,RHOB,SW,VCLAY,WELL,VP,IP,IS,VS
2775.366,12.17042,118.1997,,57.0,0.1266477881890029,0.3020029401574353,2.256374,1.0,0.6006000007871565,1-BRSA-192-ESS,2578.6867479359084,5818.481732187138,,
2775.466,12.15688,117.0706,,57.0,0.1112751244094165,0.3380408370079768,2.223981,1.0,0.7766838905516437,1-BRSA-192-ESS,2603.5571697761866,5790.2616779960135,,
2775.566,12.22767,116.7298,,57.0,0.1401744417321322,0.349372975590571,2.217403,1.0,0.7165154519690897,1-BRSA-192-ESS,2611.1584188442025,5789.990511420391,,
2775.666,12.1963,116.9423,,57.0,0.2051234118111045,0.3427416976378069,2.202344,0.834717763779191,0.4713496385824402,1-BRSA-192-ESS,2606.4135902919643,5740.219332097966,,
2775.766,12.18816,116.4298,,49.0,0.2426240952756279,0.3494084779527608,2.136828,0.6942443952754735,0.3657417763778412,1-BRSA-192-ESS,2617.886486105791,5593.9731443324645,,
2775.866,12.13374,115.8872,,49.0,0.2783320244094656,0.3493091322834641,2.048958,0.5973432472440618,0.2431002598424606,1-BRSA-192-ESS,2630.1437950006557,5389.0541699169535,,
2775.966,12.18953,115.3171,,49.0,0.3045415999999936,0.3468775999999736,2.035224,0.5555833000000672,0.1450028999999316,1-BRSA-192-ESS,2643.1465931765542,5379.395381951159,,
2776.066,12.23376,114.0398,,49.0,0.2977233685039437,0.3393337614173279,2.078985,0.5800617267716349,0.1425179724409393,1-BRSA-192-ESS,2672.751092162561,5556.609429339581,,
2776.166,12.26298,112.9238,,57.0,0.2684391283463823,0.3291893913385559,2.159328,0.6523145551183106,0.2080727330710291,1-BRSA-192-ESS,2699.165277824515,5828.383161034255,,
2776.266,12.26572,111.9852,,57.0,0.216519669291187,0.3268038007873959,2.234872,0.8092685716540867,0.3777287062997122,1-BRSA-192-ESS,2721.7882363026542,6082.848319242186,,
